year,half,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,student_quota,recruitment_suspension,enrolled_total,enrolled_within,enrolled_outside,fill_rate,fill_rate_within,consolidated_at
2021,상반기,전문대학,사립,전문대학,강원,기존,0000542,한국골프대학,1,480,0,423,385,38,88.13,80.21,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,강원,기존,0000483,한국폴리텍 III 대학,1,120,0,132,111,21,110,92.5,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,강원,기존,0000517,한국폴리텍 III 대학,1,100,0,97,89,8,97,89,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,강원,기존,0000482,한국폴리텍 III 대학,1,250,0,258,212,46,103.2,84.8,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,강원,기존,0000147,한라대학교,1,3561,0,3420,3193,227,96.04,89.67,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,강원,기존,0000148,한림대학교,1,7056,0,7806,7062,744,110.63,100.09,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,강원,기존,0000383,한림성심대학교,1,2613,0,2780,2167,613,106.39,82.93,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000044,가천대학교,1,15438,0,19308,16251,3057,125.07,105.27,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000034,가톨릭대학교,3,7166,0,8122,7208,914,113.34,100.59,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000036,강남대학교,1,5964,0,6597,6059,538,110.61,101.59,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000387,경기과학기술대학교,1,3456,0,4276,2798,1478,123.73,80.96,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000039,경기대학교,2,11757,0,14033,11828,2205,119.36,100.6,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000255,경민대학교,1,3665,0,3845,3003,842,104.91,81.94,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000259,경복대학교,1,5109,0,6208,4882,1326,121.51,95.56,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000264,계원예술대학교,1,2499,0,2832,2432,400,113.33,97.32,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000379,국제대학교,1,3863,0,3236,2999,237,83.77,77.63,2026-08-07T09:07:29.731Z
2021,상반기,사이버대학(대학),사립,대학,경기,기존,0000409,국제사이버대학교,1,2880,0,3221,2533,688,111.84,87.95,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000277,김포대학교,1,2902,0,2575,1929,646,88.73,66.47,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000278,농협대학교,1,176,0,429,179,250,243.75,101.7,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000060,단국대학교,2,18850,0,22257,19563,2694,118.07,103.78,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000285,대림대학교,1,6081,0,7228,5645,1583,118.86,92.83,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000068,대진대학교,1,7172,0,7324,6672,652,102.12,93.03,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000294,동남보건대학교,1,4128,0,4650,3813,837,112.65,92.37,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000287,동서울대학교,1,5481,0,5586,4906,680,101.92,89.51,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000298,동아방송예술대학교,1,2469,0,3016,2326,690,122.15,94.21,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000302,동원대학교,1,3256,0,3013,2636,377,92.54,80.96,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000305,두원공과대학교,1,4532,0,3173,2903,270,70.01,64.06,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000078,루터대학교,1,340,0,351,343,8,103.24,100.88,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000079,명지대학교,2,10734,0,13938,10759,3179,129.85,100.23,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000316,부천대학교,1,5286,0,7386,4916,2470,139.73,93,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000090,서울신학대학교,1,1963,0,2213,2047,166,112.74,104.28,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000323,서울예술대학교,1,1841,0,3147,1836,1311,170.94,99.73,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000092,서울장신대학교,1,452,0,389,366,23,86.06,80.97,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000392,서정대학교,1,3170,0,6197,2948,3249,195.49,93,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000095,성결대학교,1,4912,0,5418,5042,376,110.3,102.65,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000101,수원가톨릭대학교,1,360,0,128,124,4,35.56,34.44,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000330,수원과학대학교,1,5313,0,4621,4116,505,86.98,77.47,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000102,수원대학교,1,8718,0,8795,8046,749,100.88,92.29,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000329,수원여자대학교,1,4064,0,3996,3587,409,98.33,88.26,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,000567,신경대학교,1,984,13,467,439,28,48.09,45.21,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000334,신구대학교,1,6175,0,6488,5641,847,105.07,91.35,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000339,신안산대학교,1,3795,0,3043,2708,335,80.18,71.36,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,000509,신한대학교,2,5812,0,6377,5494,883,109.72,94.53,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,폐교,0000336,신흥대학교,1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000558,아신대학교,1,718,0,549,529,20,76.46,73.68,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000108,아주대학교,1,7682,0,9692,8103,1589,126.17,105.48,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000340,안산대학교,1,4055,0,4213,3533,680,103.9,87.13,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000109,안양대학교,2,4559,0,4580,4296,284,100.46,94.23,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000343,여주대학교,1,5110,216,4526,3732,794,92.48,76.26,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000341,연성대학교,1,5681,0,5813,5194,619,102.32,91.43,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000350,오산대학교,1,4292,0,4706,3962,744,109.65,92.31,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000115,용인대학교,1,5471,0,5621,5044,577,102.74,92.2,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000559,용인예술과학대학교,1,3704,0,3267,2908,359,88.2,78.51,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000394,웅지세무대학교,1,1797,0,840,818,22,46.74,45.52,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000355,유한대학교,1,4517,0,4535,4142,393,100.4,91.7,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000358,장안대학교,1,5367,0,4101,3694,407,76.41,68.83,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000130,중앙승가대학교,1,480,0,125,125,0,26.04,26.04,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000139,차의과학대학교,1,2016,0,2228,2070,158,110.52,102.68,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000374,청강문화산업대학교,1,3444,0,3424,3039,385,99.42,88.24,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000136,칼빈대학교,1,360,0,498,293,205,138.33,81.39,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000138,평택대학교,1,3370,0,3740,3236,504,110.98,96.02,2026-08-07T09:07:29.731Z
2021,상반기,대학교,국립,대학,경기,기존,0000568,한경대학교,1,4645,0,5072,4582,490,109.19,98.64,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경기,기존,0000391,한국관광대학교,1,1860,0,1653,1454,199,88.87,78.17,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,국립,전문대학,경기,폐교,0000248,한국복지대학교,1,683,0,691,597,94,101.17,87.41,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000562,한국산업기술대학교,1,5520,0,7031,5716,1315,127.37,103.55,2026-08-07T09:07:29.731Z
2021,상반기,산업대학,사립,대학,경기,폐교,0000214,한국산업기술대학교(산업대),1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,경기,기존,0000479,한국폴리텍 I 대학,1,800,0,741,649,92,92.63,81.13,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,경기,신설,0000555,한국폴리텍 II 대학,1,0,0,9,0,9,0,0,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,경기,기존,0000548,한국폴리텍 II 대학,1,568,0,583,489,94,102.64,86.09,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000144,한국항공대학교,1,3358,0,3816,3367,449,113.64,100.27,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,폐교,0000175,한북대학교,1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000151,한세대학교,1,2264,0,2561,2323,238,113.12,102.61,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000152,한신대학교,1,4684,0,5410,4832,578,115.5,103.16,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000153,한양대학교,2,19059,0,25280,19183,6097,132.64,100.65,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경기,기존,0000156,협성대학교,1,4016,0,4180,3808,372,104.08,94.82,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,경기,기존,0000516,ICT폴리텍대학,1,320,0,261,248,13,81.56,77.5,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경남,기존,0000251,거제대학교,1,1184,0,1066,865,201,90.03,73.06,2026-08-07T09:07:29.731Z
2021,상반기,대학교,국립,대학,경남,폐교,0000026,경남과학기술대학교,1,4736,0,4752,4531,221,100.34,95.67,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경남,기존,0000040,경남대학교,1,11391,0,10792,9963,829,94.74,87.46,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,공립,전문대학,경남,기존,0000242,경남도립거창대학,1,885,0,804,796,8,90.85,89.94,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,공립,전문대학,경남,기존,0000243,경남도립남해대학,1,750,0,726,703,23,96.8,93.73,2026-08-07T09:07:29.731Z
2021,상반기,대학교,국립,대학,경남,기존,0000556,경상대학교,1,12626,0,13549,12407,1142,107.31,98.27,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경남,기존,0000395,김해대학교,1,1296,0,1428,1183,245,110.19,91.28,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경남,기존,0000342,동원과학기술대학교,1,1950,0,2343,1673,670,120.15,85.79,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경남,기존,0000306,마산대학교,1,5361,0,5422,4567,855,101.14,85.19,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경남,기존,0000167,부산장신대학교,1,215,0,193,188,5,89.77,87.44,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경남,기존,0000530,연암공과대학교,1,1154,0,1198,1094,104,103.81,94.8,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경남,기존,0000122,인제대학교,2,8869,0,8477,7680,797,95.58,86.59,2026-08-07T09:07:29.731Z
2021,상반기,교육대학,국립,대학,경남,기존,0000203,진주교육대학교,1,1276,0,1329,1251,78,104.15,98.04,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경남,기존,0000369,진주보건대학교,1,2370,0,2701,2085,616,113.97,87.97,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경남,기존,0000193,창신대학교,1,1975,0,1804,1659,145,91.34,84,2026-08-07T09:07:29.731Z
2021,상반기,대학교,국립,대학,경남,기존,0000581,창원대학교,1,7037,0,7801,7085,716,110.86,100.68,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경남,기존,0000528,창원문성대학교,1,2590,0,2006,1777,229,77.45,68.61,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경남,기존,0000396,한국승강기대학교,1,594,0,587,526,61,98.82,88.55,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,경남,기존,0000503,한국폴리텍 특성화대학,1,480,0,454,384,70,94.58,80,2026-08-07T09:07:29.731Z
2021,상반기,기능대학,사립,전문대학,경남,기존,0000496,한국폴리텍 VII 대학,1,1210,0,1379,1079,300,113.97,89.17,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000032,가야대학교,2,2317,0,2022,1860,162,87.27,80.28,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000249,가톨릭상지대학교,1,1737,0,1865,1359,506,107.37,78.24,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000293,경북과학대학교,1,1719,0,1845,1482,363,107.33,86.21,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,공립,전문대학,경북,폐교,0000244,경북도립대학교,1,924,0,816,770,46,88.31,83.33,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000523,경북보건대학교,1,1166,0,1233,1079,154,105.75,92.54,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000258,경북전문대학교,1,2341,92,2736,2067,669,121.65,91.91,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000188,경운대학교,1,4736,0,4397,4172,225,92.84,88.09,2026-08-07T09:07:29.731Z
2021,상반기,산업대학,사립,대학,경북,폐교,0000226,경운대학교(산업대),1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000045,경일대학교,1,6356,0,6875,6150,725,108.17,96.76,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000586,경주대학교,1,3048,156,750,551,199,25.93,19.05,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000268,구미대학교,1,3645,0,5163,3302,1861,141.65,90.59,2026-08-07T09:07:29.731Z
2021,상반기,대학교,국립,대학,경북,기존,0000575,금오공과대학교,1,4849,0,5315,4752,563,109.61,98,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000185,김천대학교,1,3085,1,2803,2455,348,90.89,79.6,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000279,대경대학교,1,3854,0,3858,3229,629,100.1,83.78,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000063,대구가톨릭대학교,1,11758,0,11737,10907,830,99.82,92.76,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000061,대구대학교,1,16236,0,16270,14219,2051,100.21,87.58,2026-08-07T09:07:29.731Z
2021,상반기,사이버대학(대학),사립,대학,경북,기존,0000410,대구사이버대학교,1,3800,0,4255,3344,911,111.97,88,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000062,대구예술대학교,1,1677,0,782,767,15,46.63,45.74,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000042,대구한의대학교,1,6288,0,6542,5891,651,104.04,93.69,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000065,대신대학교,1,464,0,431,425,6,92.89,91.59,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000071,동국대학교,2,18020,0,21302,17925,3377,118.21,99.47,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000076,동양대학교,1,4044,0,3777,3519,258,93.4,87.02,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000309,문경대학교,1,830,0,844,753,91,101.69,90.72,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,폐교,0000262,서라벌대학교,1,650,0,608,525,83,93.54,80.77,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000380,선린대학교,1,2214,0,2151,1797,354,97.15,81.17,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000547,성덕대학교,1,1252,0,1491,1155,336,119.09,92.25,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000338,안동과학대학교,1,2554,0,2369,1977,392,92.76,77.41,2026-08-07T09:07:29.731Z
2021,상반기,대학교,국립,대학,경북,기존,0000580,안동대학교,1,5824,0,5357,5056,301,91.98,86.81,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000111,영남대학교,1,18676,0,20550,18541,2009,110.03,99.28,2026-08-07T09:07:29.731Z
2021,상반기,대학교,사립,대학,경북,기존,0000112,영남신학대학교,1,460,0,457,424,33,99.35,92.17,2026-08-07T09:07:29.731Z
2021,상반기,전문대학,사립,전문대학,경북,기존,0000257,영남외국어대학,1,874,0,449,403,46,51.37,46.11,2026-08-07T09:07:29.731Z
