year,region_code,region,region_full,sido,geo_level,women_20_39,senior_65_plus,extinction_index,extinction_grade,uploaded_at
2023,4111100000,수원시 장안구,경기도 수원시 장안구,경기,sigungu,34056,42714,79.73,1,2026-08-13T23:12:29.517Z
2023,4111300000,수원시 권선구,경기도 수원시 권선구,경기,sigungu,50743,50191,101.1,0,2026-08-13T23:12:29.517Z
2023,4111500000,수원시 팔달구,경기도 수원시 팔달구,경기,sigungu,29799,32032,93.03,1,2026-08-13T23:12:29.517Z
2023,4111700000,수원시 영통구,경기도 수원시 영통구,경기,sigungu,56221,32399,173.53,0,2026-08-13T23:12:29.517Z
2023,4113000000,성남시,경기도 성남시,경기,sigungu,122110,152855,79.89,1,2026-08-13T23:12:29.517Z
2023,4113100000,성남시 수정구,경기도 성남시 수정구,경기,sigungu,31400,43502,72.18,1,2026-08-13T23:12:29.517Z
2023,4113300000,성남시 중원구,경기도 성남시 중원구,경기,sigungu,27766,39162,70.9,1,2026-08-13T23:12:29.517Z
2023,4113500000,성남시 분당구,경기도 성남시 분당구,경기,sigungu,62944,70191,89.68,1,2026-08-13T23:12:29.517Z
2023,4115000000,의정부시,경기도 의정부시,경기,sigungu,59026,82104,71.89,1,2026-08-13T23:12:29.517Z
2023,4117000000,안양시,경기도 안양시,경기,sigungu,70816,90026,78.66,1,2026-08-13T23:12:29.517Z
2023,4117100000,안양시 만안구,경기도 안양시 만안구,경기,sigungu,29381,44316,66.3,1,2026-08-13T23:12:29.517Z
2023,4117300000,안양시 동안구,경기도 안양시 동안구,경기,sigungu,41435,45710,90.65,1,2026-08-13T23:12:29.517Z
2023,4119000000,부천시,경기도 부천시,경기,sigungu,99583,134331,74.13,1,2026-08-13T23:12:29.517Z
2023,4121000000,광명시,경기도 광명시,경기,sigungu,33928,46870,72.39,1,2026-08-13T23:12:29.517Z
2023,4122000000,평택시,경기도 평택시,경기,sigungu,74042,77785,95.19,1,2026-08-13T23:12:29.517Z
2023,4125000000,동두천시,경기도 동두천시,경기,sigungu,8575,21372,40.12,2,2026-08-13T23:12:29.517Z
2023,4127000000,안산시,경기도 안산시,경기,sigungu,81127,87389,92.83,1,2026-08-13T23:12:29.517Z
2023,4127100000,안산시 상록구,경기도 안산시 상록구,경기,sigungu,42681,47817,89.26,1,2026-08-13T23:12:29.517Z
2023,4127300000,안산시 단원구,경기도 안산시 단원구,경기,sigungu,38446,39572,97.15,1,2026-08-13T23:12:29.517Z
2023,4128000000,고양시,경기도 고양시,경기,sigungu,138137,173057,79.82,1,2026-08-13T23:12:29.517Z
2023,4128100000,고양시 덕양구,경기도 고양시 덕양구,경기,sigungu,65283,82860,78.79,1,2026-08-13T23:12:29.517Z
2023,4128500000,고양시 일산동구,경기도 고양시 일산동구,경기,sigungu,38123,45286,84.18,1,2026-08-13T23:12:29.517Z
2023,4128700000,고양시 일산서구,경기도 고양시 일산서구,경기,sigungu,34731,44911,77.33,1,2026-08-13T23:12:29.517Z
2023,4129000000,과천시,경기도 과천시,경기,sigungu,10766,11771,91.46,1,2026-08-13T23:12:29.517Z
2023,4131000000,구리시,경기도 구리시,경기,sigungu,23131,31009,74.59,1,2026-08-13T23:12:29.517Z
2023,4136000000,남양주시,경기도 남양주시,경기,sigungu,81938,121931,67.2,1,2026-08-13T23:12:29.517Z
2023,4137000000,오산시,경기도 오산시,경기,sigungu,28669,26964,106.32,0,2026-08-13T23:12:29.517Z
2023,4139000000,시흥시,경기도 시흥시,경기,sigungu,64545,59745,108.03,0,2026-08-13T23:12:29.517Z
2023,4141000000,군포시,경기도 군포시,경기,sigungu,32713,43569,75.08,1,2026-08-13T23:12:29.517Z
2023,4143000000,의왕시,경기도 의왕시,경기,sigungu,20570,26477,77.69,1,2026-08-13T23:12:29.517Z
2023,4145000000,하남시,경기도 하남시,경기,sigungu,44128,47583,92.74,1,2026-08-13T23:12:29.517Z
2023,4146000000,용인시,경기도 용인시,경기,sigungu,129303,165767,78,1,2026-08-13T23:12:29.517Z
2023,4146100000,용인시 처인구,경기도 용인시 처인구,경기,sigungu,29526,44640,66.14,1,2026-08-13T23:12:29.517Z
2023,4146300000,용인시 기흥구,경기도 용인시 기흥구,경기,sigungu,52498,66157,79.35,1,2026-08-13T23:12:29.517Z
2023,4146500000,용인시 수지구,경기도 용인시 수지구,경기,sigungu,47279,54970,86.01,1,2026-08-13T23:12:29.517Z
2023,4148000000,파주시,경기도 파주시,경기,sigungu,58991,78257,75.38,1,2026-08-13T23:12:29.517Z
2023,4150000000,이천시,경기도 이천시,경기,sigungu,25974,36905,70.38,1,2026-08-13T23:12:29.517Z
2023,4155000000,안성시,경기도 안성시,경기,sigungu,19518,38191,51.11,2,2026-08-13T23:12:29.517Z
2023,4157000000,김포시,경기도 김포시,경기,sigungu,57906,71702,80.76,1,2026-08-13T23:12:29.517Z
2023,4159000000,화성시,경기도 화성시,경기,sigungu,124218,97343,127.61,0,2026-08-13T23:12:29.517Z
2023,4161000000,광주시,경기도 광주시,경기,sigungu,44401,64032,69.34,1,2026-08-13T23:12:29.517Z
2023,4163000000,양주시,경기도 양주시,경기,sigungu,30374,46170,65.79,1,2026-08-13T23:12:29.517Z
2023,4165000000,포천시,경기도 포천시,경기,sigungu,12898,34863,37,3,2026-08-13T23:12:29.517Z
2023,4167000000,여주시,경기도 여주시,경기,sigungu,10378,28895,35.92,3,2026-08-13T23:12:29.517Z
2023,4180000000,연천군,경기도 연천군,경기,sigungu,3280,12882,25.46,3,2026-08-13T23:12:29.517Z
2023,4182000000,가평군,경기도 가평군,경기,sigungu,4839,18713,25.86,3,2026-08-13T23:12:29.517Z
2023,4183000000,양평군,경기도 양평군,경기,sigungu,9487,36824,25.76,3,2026-08-13T23:12:29.517Z
2023,5100000000,강원,강원특별자치도,강원,sido,145873,366555,39.8,3,2026-08-13T23:12:29.517Z
2023,5111000000,춘천시,강원특별자치도 춘천시,강원,sigungu,33708,58611,57.51,2,2026-08-13T23:12:29.517Z
2023,5113000000,원주시,강원특별자치도 원주시,강원,sigungu,42005,64487,65.14,1,2026-08-13T23:12:29.517Z
2023,5115000000,강릉시,강원특별자치도 강릉시,강원,sigungu,19694,51700,38.09,3,2026-08-13T23:12:29.517Z
2023,5117000000,동해시,강원특별자치도 동해시,강원,sigungu,7183,20861,34.43,3,2026-08-13T23:12:29.517Z
2023,5119000000,태백시,강원특별자치도 태백시,강원,sigungu,2596,11300,22.97,3,2026-08-13T23:12:29.517Z
2023,5121000000,속초시,강원특별자치도 속초시,강원,sigungu,7532,18496,40.72,2,2026-08-13T23:12:29.517Z
2023,5123000000,삼척시,강원특별자치도 삼척시,강원,sigungu,5094,18014,28.28,3,2026-08-13T23:12:29.517Z
2023,5172000000,홍천군,강원특별자치도 홍천군,강원,sigungu,4779,21287,22.45,3,2026-08-13T23:12:29.517Z
2023,5173000000,횡성군,강원특별자치도 횡성군,강원,sigungu,2726,16038,17,4,2026-08-13T23:12:29.517Z
2023,5175000000,영월군,강원특별자치도 영월군,강원,sigungu,2289,12705,18.02,4,2026-08-13T23:12:29.517Z
2023,5176000000,평창군,강원특별자치도 평창군,강원,sigungu,2404,13501,17.81,4,2026-08-13T23:12:29.517Z
2023,5177000000,정선군,강원특별자치도 정선군,강원,sigungu,1954,11250,17.37,4,2026-08-13T23:12:29.517Z
2023,5178000000,철원군,강원특별자치도 철원군,강원,sigungu,3480,11093,31.37,3,2026-08-13T23:12:29.517Z
2023,5179000000,화천군,강원특별자치도 화천군,강원,sigungu,2021,6136,32.94,3,2026-08-13T23:12:29.517Z
2023,5180000000,양구군,강원특별자치도 양구군,강원,sigungu,1853,5278,35.11,3,2026-08-13T23:12:29.517Z
2023,5181000000,인제군,강원특별자치도 인제군,강원,sigungu,2820,7627,36.97,3,2026-08-13T23:12:29.517Z
2023,5182000000,고성군,강원특별자치도 고성군,강원,sigungu,1991,8773,22.69,3,2026-08-13T23:12:29.517Z
2023,5183000000,양양군,강원특별자치도 양양군,강원,sigungu,1744,9398,18.56,4,2026-08-13T23:12:29.517Z
2023,4300000000,충북,충청북도,충북,sido,166047,332237,49.98,2,2026-08-13T23:12:29.517Z
2023,4311000000,청주시,충청북도 청주시,충북,sigungu,105276,134501,78.27,1,2026-08-13T23:12:29.517Z
2023,4311100000,청주시 상당구,충청북도 청주시 상당구,충북,sigungu,22769,35407,64.31,1,2026-08-13T23:12:29.517Z
2023,4311200000,청주시 서원구,충청북도 청주시 서원구,충북,sigungu,21847,34177,63.92,1,2026-08-13T23:12:29.517Z
2023,4311300000,청주시 흥덕구,충청북도 청주시 흥덕구,충북,sigungu,37566,35884,104.69,0,2026-08-13T23:12:29.517Z
2023,4311400000,청주시 청원구,충청북도 청주시 청원구,충북,sigungu,23094,29033,79.54,1,2026-08-13T23:12:29.517Z
2023,4313000000,충주시,충청북도 충주시,충북,sigungu,19214,48022,40.01,2,2026-08-13T23:12:29.517Z
2023,4315000000,제천시,충청북도 제천시,충북,sigungu,11537,33722,34.21,3,2026-08-13T23:12:29.517Z
2023,4372000000,보은군,충청북도 보은군,충북,sigungu,1625,12177,13.34,4,2026-08-13T23:12:29.517Z
2023,4373000000,옥천군,충청북도 옥천군,충북,sigungu,3114,16665,18.69,4,2026-08-13T23:12:29.517Z
2023,4374000000,영동군,충청북도 영동군,충북,sigungu,2631,16161,16.28,4,2026-08-13T23:12:29.517Z
2023,4374500000,증평군,충청북도 증평군,충북,sigungu,3779,7694,49.12,2,2026-08-13T23:12:29.517Z
2023,4375000000,진천군,충청북도 진천군,충북,sigungu,8362,15933,52.48,2,2026-08-13T23:12:29.517Z
2023,4376000000,괴산군,충청북도 괴산군,충북,sigungu,1756,14476,12.13,4,2026-08-13T23:12:29.517Z
2023,4377000000,음성군,충청북도 음성군,충북,sigungu,7238,22823,31.71,3,2026-08-13T23:12:29.517Z
2023,4380000000,단양군,충청북도 단양군,충북,sigungu,1515,10063,15.06,4,2026-08-13T23:12:29.517Z
2023,4400000000,충남,충청남도,충남,sido,214852,454534,47.27,2,2026-08-13T23:12:29.517Z
2023,4413000000,천안시,충청남도 천안시,충남,sigungu,86691,85875,100.95,0,2026-08-13T23:12:29.517Z
2023,4413100000,천안시 동남구,충청남도 천안시 동남구,충남,sigungu,30030,43608,68.86,1,2026-08-13T23:12:29.517Z
2023,4413300000,천안시 서북구,충청남도 천안시 서북구,충남,sigungu,56661,42267,134.05,0,2026-08-13T23:12:29.517Z
2023,4415000000,공주시,충청남도 공주시,충남,sigungu,8941,30500,29.31,3,2026-08-13T23:12:29.517Z
2023,4418000000,보령시,충청남도 보령시,충남,sigungu,7001,28525,24.54,3,2026-08-13T23:12:29.517Z
2023,4420000000,아산시,충청남도 아산시,충남,sigungu,40432,49677,81.39,1,2026-08-13T23:12:29.517Z
2023,4421000000,서산시,충청남도 서산시,충남,sigungu,15635,36822,42.46,2,2026-08-13T23:12:29.517Z
2023,4423000000,논산시,충청남도 논산시,충남,sigungu,8548,33458,25.55,3,2026-08-13T23:12:29.517Z
2023,4425000000,계룡시,충청남도 계룡시,충남,sigungu,4776,6552,72.89,1,2026-08-13T23:12:29.517Z
2023,4427000000,당진시,충청남도 당진시,충남,sigungu,14787,35271,41.92,2,2026-08-13T23:12:29.517Z
2023,4471000000,금산군,충청남도 금산군,충남,sigungu,2909,17579,16.55,4,2026-08-13T23:12:29.517Z
2023,4476000000,부여군,충청남도 부여군,충남,sigungu,3491,24032,14.53,4,2026-08-13T23:12:29.517Z
2023,4477000000,서천군,충청남도 서천군,충남,sigungu,2633,19942,13.2,4,2026-08-13T23:12:29.517Z
2023,4479000000,청양군,충청남도 청양군,충남,sigungu,1829,11795,15.51,4,2026-08-13T23:12:29.517Z
2023,4480000000,홍성군,충청남도 홍성군,충남,sigungu,8245,25994,31.72,3,2026-08-13T23:12:29.517Z
2023,4481000000,예산군,충청남도 예산군,충남,sigungu,5436,26776,20.3,3,2026-08-13T23:12:29.517Z
2023,4482500000,태안군,충청남도 태안군,충남,sigungu,3498,21736,16.09,4,2026-08-13T23:12:29.517Z
2023,4500000000,전북,전라북도,전북,sido,170288,423128,40.25,2,2026-08-13T23:12:29.517Z
2023,4511000000,전주시,전라북도 전주시,전북,sigungu,77918,111617,69.81,1,2026-08-13T23:12:29.517Z
2023,4511100000,전주시 완산구,전라북도 전주시 완산구,전북,sigungu,39554,61027,64.81,1,2026-08-13T23:12:29.517Z
2023,4511300000,전주시 덕진구,전라북도 전주시 덕진구,전북,sigungu,38364,50590,75.83,1,2026-08-13T23:12:29.517Z
2023,4513000000,군산시,전라북도 군산시,전북,sigungu,24177,57042,42.38,2,2026-08-13T23:12:29.517Z
2023,4514000000,익산시,전라북도 익산시,전북,sigungu,26841,62046,43.26,2,2026-08-13T23:12:29.517Z
2023,4518000000,정읍시,전라북도 정읍시,전북,sigungu,7745,31905,24.28,3,2026-08-13T23:12:29.517Z
2023,4519000000,남원시,전라북도 남원시,전북,sigungu,5505,24126,22.82,3,2026-08-13T23:12:29.517Z
2023,4521000000,김제시,전라북도 김제시,전북,sigungu,6004,27950,21.48,3,2026-08-13T23:12:29.517Z
2023,4571000000,완주군,전라북도 완주군,전북,sigungu,9048,24192,37.4,3,2026-08-13T23:12:29.517Z
2023,4572000000,진안군,전라북도 진안군,전북,sigungu,1401,9433,14.85,4,2026-08-13T23:12:29.517Z
2023,4573000000,무주군,전라북도 무주군,전북,sigungu,1344,8554,15.71,4,2026-08-13T23:12:29.517Z
2023,4574000000,장수군,전라북도 장수군,전북,sigungu,1152,8030,14.35,4,2026-08-13T23:12:29.517Z
2023,4575000000,임실군,전라북도 임실군,전북,sigungu,1475,10357,14.24,4,2026-08-13T23:12:29.517Z
2023,4577000000,순창군,전라북도 순창군,전북,sigungu,1679,9779,17.17,4,2026-08-13T23:12:29.517Z
2023,4579000000,고창군,전라북도 고창군,전북,sigungu,3008,19839,15.16,4,2026-08-13T23:12:29.517Z
2023,4580000000,부안군,전라북도 부안군,전북,sigungu,2991,18258,16.38,4,2026-08-13T23:12:29.517Z
2023,4600000000,전남,전라남도,전남,sido,158425,470874,33.64,3,2026-08-13T23:12:29.517Z
2023,4611000000,목포시,전라남도 목포시,전남,sigungu,21620,42446,50.94,2,2026-08-13T23:12:29.517Z
2023,4613000000,여수시,전라남도 여수시,전남,sigungu,25804,61135,42.21,2,2026-08-13T23:12:29.517Z
2023,4615000000,순천시,전라남도 순천시,전남,sigungu,30616,50517,60.61,1,2026-08-13T23:12:29.517Z
2023,4617000000,나주시,전라남도 나주시,전남,sigungu,12255,28254,43.37,2,2026-08-13T23:12:29.517Z
2023,4623000000,광양시,전라남도 광양시,전남,sigungu,15872,23650,67.11,1,2026-08-13T23:12:29.517Z
2023,4671000000,담양군,전라남도 담양군,전남,sigungu,3236,15373,21.05,3,2026-08-13T23:12:29.517Z
2023,4672000000,곡성군,전라남도 곡성군,전남,sigungu,1615,10576,15.27,4,2026-08-13T23:12:29.517Z
2023,4673000000,구례군,전라남도 구례군,전남,sigungu,1361,9246,14.72,4,2026-08-13T23:12:29.517Z
2023,4677000000,고흥군,전라남도 고흥군,전남,sigungu,2920,27061,10.79,4,2026-08-13T23:12:29.517Z
2023,4678000000,보성군,전라남도 보성군,전남,sigungu,1928,15952,12.09,4,2026-08-13T23:12:29.517Z
2023,4679000000,화순군,전라남도 화순군,전남,sigungu,5090,18185,27.99,3,2026-08-13T23:12:29.517Z
2023,4680000000,장흥군,전라남도 장흥군,전남,sigungu,2146,13264,16.18,4,2026-08-13T23:12:29.517Z
2023,4681000000,강진군,전라남도 강진군,전남,sigungu,2044,12505,16.35,4,2026-08-13T23:12:29.517Z
2023,4682000000,해남군,전라남도 해남군,전남,sigungu,3878,23293,16.65,4,2026-08-13T23:12:29.517Z
2023,4683000000,영암군,전라남도 영암군,전남,sigungu,3752,15298,24.53,3,2026-08-13T23:12:29.517Z
2023,4684000000,무안군,전라남도 무안군,전남,sigungu,9259,19000,48.73,2,2026-08-13T23:12:29.517Z
2023,4686000000,함평군,전라남도 함평군,전남,sigungu,1692,12326,13.73,4,2026-08-13T23:12:29.517Z
2023,4687000000,영광군,전라남도 영광군,전남,sigungu,4156,16281,25.53,3,2026-08-13T23:12:29.517Z
2023,4688000000,장성군,전라남도 장성군,전남,sigungu,2867,14143,20.27,3,2026-08-13T23:12:29.517Z
2023,4689000000,완도군,전라남도 완도군,전남,sigungu,2705,16776,16.12,4,2026-08-13T23:12:29.517Z
2023,4690000000,진도군,전라남도 진도군,전남,sigungu,1797,10679,16.83,4,2026-08-13T23:12:29.517Z
2023,4691000000,신안군,전라남도 신안군,전남,sigungu,1812,14914,12.15,4,2026-08-13T23:12:29.517Z
2023,4700000000,경북,경상북도,경북,sido,224570,630486,35.62,3,2026-08-13T23:12:29.517Z
2023,4711000000,포항시,경상북도 포항시,경북,sigungu,45311,104052,43.55,2,2026-08-13T23:12:29.517Z
2023,4711100000,포항시 남구,경상북도 포항시 남구,경북,sigungu,20066,48039,41.77,2,2026-08-13T23:12:29.517Z
2023,4711300000,포항시 북구,경상북도 포항시 북구,경북,sigungu,25245,56013,45.07,2,2026-08-13T23:12:29.517Z
2023,4713000000,경주시,경상북도 경주시,경북,sigungu,20633,64296,32.09,3,2026-08-13T23:12:29.517Z
2023,4715000000,김천시,경상북도 김천시,경북,sigungu,11797,35830,32.92,3,2026-08-13T23:12:29.517Z
2023,4717000000,안동시,경상북도 안동시,경북,sigungu,13443,42408,31.7,3,2026-08-13T23:12:29.517Z
2023,4719000000,구미시,경상북도 구미시,경북,sigungu,47920,48298,99.22,1,2026-08-13T23:12:29.517Z
2023,4721000000,영주시,경상북도 영주시,경북,sigungu,7223,30454,23.72,3,2026-08-13T23:12:29.517Z
2023,4723000000,영천시,경상북도 영천시,경북,sigungu,7217,31782,22.71,3,2026-08-13T23:12:29.517Z
2023,4725000000,상주시,경상북도 상주시,경북,sigungu,5888,32749,17.98,4,2026-08-13T23:12:29.517Z
2023,4728000000,문경시,경상북도 문경시,경북,sigungu,4716,23386,20.17,3,2026-08-13T23:12:29.517Z
2023,4729000000,경산시,경상북도 경산시,경북,sigungu,29820,51977,57.37,2,2026-08-13T23:12:29.517Z
2023,4773000000,의성군,경상북도 의성군,경북,sigungu,2318,22723,10.2,4,2026-08-13T23:12:29.517Z
2023,4775000000,청송군,경상북도 청송군,경북,sigungu,1119,10043,11.14,4,2026-08-13T23:12:29.517Z
2023,4776000000,영양군,경상북도 영양군,경북,sigungu,764,6486,11.78,4,2026-08-13T23:12:29.517Z
2023,4777000000,영덕군,경상북도 영덕군,경북,sigungu,1742,14211,12.26,4,2026-08-13T23:12:29.517Z
2023,4782000000,청도군,경상북도 청도군,경북,sigungu,1990,17342,11.48,4,2026-08-13T23:12:29.517Z
2023,4783000000,고령군,경상북도 고령군,경북,sigungu,1693,10862,15.59,4,2026-08-13T23:12:29.517Z
2023,4784000000,성주군,경상북도 성주군,경북,sigungu,2283,15405,14.82,4,2026-08-13T23:12:29.517Z
2023,4785000000,칠곡군,경상북도 칠곡군,경북,sigungu,9513,20840,45.65,2,2026-08-13T23:12:29.517Z
2023,4790000000,예천군,경상북도 예천군,경북,sigungu,4102,17898,22.92,3,2026-08-13T23:12:29.517Z
2023,4792000000,봉화군,경상북도 봉화군,경북,sigungu,1268,12232,10.37,4,2026-08-13T23:12:29.517Z
2023,4793000000,울진군,경상북도 울진군,경북,sigungu,3205,14583,21.98,3,2026-08-13T23:12:29.517Z
2023,4794000000,울릉군,경상북도 울릉군,경북,sigungu,605,2629,23.01,3,2026-08-13T23:12:29.517Z
2023,4800000000,경남,경상남도,경남,sido,306257,669646,45.73,2,2026-08-13T23:12:29.517Z
2023,4812000000,창원시,경상남도 창원시,경남,sigungu,104554,180319,57.98,2,2026-08-13T23:12:29.517Z
2023,4812100000,창원시 의창구,경상남도 창원시 의창구,경남,sigungu,22853,35650,64.1,1,2026-08-13T23:12:29.517Z
2023,4812300000,창원시 성산구,경상남도 창원시 성산구,경남,sigungu,29530,28798,102.54,0,2026-08-13T23:12:29.517Z
2023,4812500000,창원시 마산합포구,경상남도 창원시 마산합포구,경남,sigungu,16903,43757,38.63,3,2026-08-13T23:12:29.517Z
