year,school_code_std,school_name,school_division,school_kind,region,estb,ordinary_expense_transfer,legal_obligation_transfer,asset_transfer,total_transfer,tuition_revenue,transfer_ratio,uploaded_at
2021,0002654,인하공업전문대학,전문대학,전문대학,인천,사립,,1506958,,1506958,42914205,3.5,2026-08-01T05:16:30.222Z
2021,0000527,장안대학교,전문대학,전문대학,경기,사립,,1000,,1000,25593983,0,2026-08-01T05:16:30.222Z
2021,0000529,전남과학대학교,전문대학,전문대학,전남,사립,,65000,,65000,17529518,0.4,2026-08-01T05:16:30.222Z
2021,0000531,전북과학대학교,전문대학,전문대학,전북,사립,4358,245000,,249358,9142922,2.7,2026-08-01T05:16:30.222Z
2021,0000437,전주기전대학,전문대학,전문대학,전북,사립,,20015,,20015,9091346,0.2,2026-08-01T05:16:30.222Z
2021,0000530,전주비전대학교,전문대학,전문대학,전북,사립,10000,50000,,60000,20838976,0.3,2026-08-01T05:16:30.222Z
2021,0000532,제주관광대학교,전문대학,전문대학,제주,사립,,11732,,11732,8422068,0.1,2026-08-01T05:16:30.222Z
2021,0002655,제주한라대학교,전문대학,전문대학,제주,사립,49940,3928,,53868,25722217,0.2,2026-08-01T05:16:30.222Z
2021,0002974,조선간호대학교,전문대학,전문대학,광주,사립,,11000,,11000,3755316,0.3,2026-08-01T05:16:30.222Z
2021,0000534,조선이공대학교,전문대학,전문대학,광주,사립,,49000,,49000,16134872,0.3,2026-08-01T05:16:30.222Z
2021,0000539,진주보건대학교,전문대학,전문대학,경남,사립,,14522,,14522,15764275,0.1,2026-08-01T05:16:30.222Z
2021,0000542,창원문성대학교,전문대학,전문대학,경남,사립,,123000,108680,231680,11329319,2,2026-08-01T05:16:30.222Z
2021,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,1000,130000,,131000,23834166,0.5,2026-08-01T05:16:30.222Z
2021,0002656,청암대학교,전문대학,전문대학,전남,사립,,17000,,17000,12821278,0.1,2026-08-01T05:16:30.222Z
2021,0000545,춘해보건대학교,전문대학,전문대학,울산,사립,,11188,,11188,16179898,0.1,2026-08-01T05:16:30.222Z
2021,0000536,충북보건과학대학교,전문대학,전문대학,충북,사립,,5000,,5000,15243524,0,2026-08-01T05:16:30.222Z
2021,0000547,충청대학교,전문대학,전문대학,충북,사립,,310000,,310000,19936166,1.6,2026-08-01T05:16:30.222Z
2021,0002658,포항대학교,전문대학,전문대학,경북,사립,,10000,,10000,9755488,0.1,2026-08-01T05:16:30.222Z
2021,0000578,한국골프과학기술대학교,전문대학,전문대학,강원,사립,,10000,,10000,3088508,0.3,2026-08-01T05:16:30.222Z
2021,0000565,한국관광대학교,전문대학,전문대학,경기,사립,,575600,,575600,10241257,5.6,2026-08-01T05:16:30.222Z
2021,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,,,,,4062883,0,2026-08-01T05:16:30.222Z
2021,0000522,한국영상대학교,전문대학,전문대학,세종,사립,,110000,,110000,17950886,0.6,2026-08-01T05:16:30.222Z
2021,0000553,한림성심대학교,전문대학,전문대학,강원,사립,143865,1013248,10000,1167113,15553193,7.5,2026-08-01T05:16:30.222Z
2021,0000554,한양여자대학교,전문대학,전문대학,서울,사립,,1278069,,1278069,38941553,3.3,2026-08-01T05:16:30.222Z
2021,0000555,한영대학교,전문대학,전문대학,전남,사립,,111000,,111000,7266404,1.5,2026-08-01T05:16:30.222Z
2021,0000556,혜전대학교,전문대학,전문대학,충남,사립,7000,47501,,54501,14313403,0.4,2026-08-01T05:16:30.222Z
2021,0000415,호산대학교,전문대학,전문대학,경북,사립,,92000,,92000,10598286,0.9,2026-08-01T05:16:30.222Z
2021,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,,322332,,322332,9053756,3.6,2026-08-01T05:16:30.222Z
2021,0000318,경희사이버대학교,대학,사이버대학(대학),서울,사립,,608779,,608779,31483755,1.9,2026-08-01T05:16:30.222Z
2021,0000328,고려사이버대학교,대학,사이버대학(대학),서울,사립,,448863,,448863,20930181,2.1,2026-08-01T05:16:30.222Z
2021,0000319,국제사이버대학교,대학,사이버대학(대학),경기,사립,,,,,8013231,0,2026-08-01T05:16:30.222Z
2021,0000334,글로벌사이버대학교,대학,사이버대학(대학),충남,사립,,115200,,115200,5625618,2,2026-08-01T05:16:30.222Z
2021,0000320,대구사이버대학교,대학,사이버대학(대학),경북,사립,,,,,9996682,0,2026-08-01T05:16:30.222Z
2021,0000330,디지털서울문화예술대학교,대학,사이버대학(대학),서울,사립,23984,121150,,145134,11945152,1.2,2026-08-01T05:16:30.222Z
2021,0000321,부산디지털대학교,대학,사이버대학(대학),부산,사립,,50000,,50000,6284807,0.8,2026-08-01T05:16:30.222Z
2021,0000332,사이버한국외국어대학교,대학,사이버대학(대학),서울,사립,,,,,16715447,0,2026-08-01T05:16:30.222Z
2021,0000322,서울디지털대학교,대학,사이버대학(대학),서울,사립,,132158,,132158,24393461,0.5,2026-08-01T05:16:30.222Z
2021,0000323,서울사이버대학교,대학,사이버대학(대학),서울,사립,,465287,,465287,42710149,1.1,2026-08-01T05:16:30.222Z
2021,0000325,세종사이버대학교,대학,사이버대학(대학),서울,사립,,10000,,10000,28294484,0,2026-08-01T05:16:30.222Z
2021,0000329,숭실사이버대학교,대학,사이버대학(대학),서울,사립,,30000,,30000,19333818,0.2,2026-08-01T05:16:30.222Z
2021,0000327,원광디지털대학교,대학,사이버대학(대학),전북,사립,,150000,,150000,15413577,1,2026-08-01T05:16:30.222Z
2021,0000326,한국열린사이버대학교,대학,사이버대학(대학),서울,사립,1508,34699,,36207,13242392,0.3,2026-08-01T05:16:30.222Z
2021,0000331,한양사이버대학교,대학,사이버대학(대학),서울,사립,575000,756567,,1331567,49066300,2.7,2026-08-01T05:16:30.222Z
2021,0000333,화신사이버대학교,대학,사이버대학(대학),부산,사립,,10000,,10000,3901508,0.3,2026-08-01T05:16:30.222Z
2021,0000575,영진사이버대학교,전문대학,사이버대학(전문대학),대구,사립,,69800,,69800,9635960,0.7,2026-08-01T05:16:30.222Z
2021,0000576,한국복지사이버대학교,전문대학,사이버대학(전문대학),경북,사립,,80400,,80400,6275041,1.3,2026-08-01T05:16:30.222Z
2022,0002748,가야대학교(김해),대학,대학교,경남,사립,10650,180000,,190650,12768541,1.5,2026-08-01T05:16:30.222Z
2022,0000063,가천대학교,대학,대학교,경기,사립,,6307394,,6307394,177138413,3.6,2026-08-01T05:16:30.222Z
2022,0000072,가톨릭관동대학교,대학,대학교,강원,사립,,2410000,,2410000,50348377,4.8,2026-08-01T05:16:30.222Z
2022,0000215,가톨릭꽃동네대학교,대학,대학교,충북,사립,1132990,364450,,1497440,3290705,45.5,2026-08-01T05:16:30.222Z
2022,0000046,가톨릭대학교,대학,대학교,경기,사립,36488696,7091565,,43580261,85846755,50.8,2026-08-01T05:16:30.222Z
2022,0000050,감리교신학대학교,대학,대학교,서울,사립,21003,505000,,526003,7532798,7,2026-08-01T05:16:30.222Z
2022,0000051,강남대학교,대학,대학교,경기,사립,,400000,,400000,49592935,0.8,2026-08-01T05:16:30.222Z
2022,0000079,강서대학교,대학,대학교,서울,사립,,260595,,260595,10937881,2.4,2026-08-01T05:16:30.222Z
2022,0000052,건국대학교,대학,대학교,서울,사립,,5200000,,5200000,227714694,2.3,2026-08-01T05:16:30.222Z
2022,0000054,건양대학교,대학,대학교,충남,사립,28000,4894896,,4922896,48141803,10.2,2026-08-01T05:16:30.222Z
2022,0000056,경기대학교,대학,대학교,경기,사립,,9103,,9103,115768066,0,2026-08-01T05:16:30.222Z
2022,0000059,경남대학교,대학,대학교,경남,사립,,1540000,,1540000,67162255,2.3,2026-08-01T05:16:30.222Z
2022,0000060,경동대학교,대학,대학교,강원,사립,,1923970,,1923970,56598765,3.4,2026-08-01T05:16:30.222Z
2022,0000062,경성대학교,대학,대학교,부산,사립,,130000,,130000,77895533,0.2,2026-08-01T05:16:30.222Z
2022,0000244,경운대학교,대학,대학교,경북,사립,,338000,,338000,32109906,1.1,2026-08-01T05:16:30.222Z
2022,0000064,경일대학교,대학,대학교,경북,사립,,158520,,158520,47787604,0.3,2026-08-01T05:16:30.222Z
2022,0000065,신경주대학교,대학,대학교,경북,사립,,12000,,12000,5018218,0.2,2026-08-01T05:16:30.222Z
2022,0000066,경희대학교,대학,대학교,서울,사립,73400,12643240,,12716640,299960452,4.2,2026-08-01T05:16:30.222Z
2022,0000068,계명대학교,대학,대학교,대구,사립,,7723508,,7723508,158954473,4.9,2026-08-01T05:16:30.222Z
2022,0000069,고려대학교,대학,대학교,서울,사립,125000,15675875,,15800875,359214470,4.4,2026-08-01T05:16:30.222Z
2022,0000071,고신대학교,대학,대학교,부산,사립,,3147592,,3147592,27318169,11.5,2026-08-01T05:16:30.222Z
2022,0000073,광신대학교,대학,대학교,광주,사립,496000,330000,,826000,5418535,15.2,2026-08-01T05:16:30.222Z
2022,0000074,광운대학교,대학,대학교,서울,사립,,1000,,1000,77728915,0,2026-08-01T05:16:30.222Z
2022,0000075,광주가톨릭대학교,대학,대학교,전남,사립,139251,142964,,282215,,0,2026-08-01T05:16:30.222Z
2022,0000231,광주대학교,대학,대학교,광주,사립,,1350000,,1350000,40620627,3.3,2026-08-01T05:16:30.222Z
2022,0000076,광주여자대학교,대학,대학교,광주,사립,10000,210000,,220000,24181562,0.9,2026-08-01T05:16:30.222Z
2022,0000078,국민대학교,대학,대학교,서울,사립,,5080000,,5080000,152143187,3.3,2026-08-01T05:16:30.222Z
2022,0000080,극동대학교,대학,대학교,충북,사립,,305000,,305000,22243385,1.4,2026-08-01T05:16:30.222Z
2022,0000224,금강대학교,대학,대학교,충남,사립,5295412,308069,635034,6238514,1338783,466,2026-08-01T05:16:30.222Z
2022,0000241,김천대학교,대학,대학교,경북,사립,,167643,,167643,18079740,0.9,2026-08-01T05:16:30.222Z
2022,0000081,나사렛대학교,대학,대학교,충남,사립,55000,103000,,158000,34513420,0.5,2026-08-01T05:16:30.222Z
2022,0000216,남부대학교,대학,대학교,광주,사립,,245000,,245000,20458427,1.2,2026-08-01T05:16:30.222Z
2022,0000245,남서울대학교,대학,대학교,충남,사립,,330000,,330000,73559653,0.4,2026-08-01T05:16:30.222Z
2022,0000082,단국대학교,대학,대학교,경기,사립,,10342825,,10342825,220425180,4.7,2026-08-01T05:16:30.222Z
2022,0000088,대구가톨릭대학교,대학,대학교,경북,사립,,6200000,,6200000,85240409,7.3,2026-08-01T05:16:30.222Z
2022,0000084,대구대학교,대학,대학교,경북,사립,,,,,116029444,0,2026-08-01T05:16:30.222Z
2022,0000087,대구예술대학교,대학,대학교,경북,사립,,30000,,30000,4679283,0.6,2026-08-01T05:16:30.222Z
2022,0000061,대구한의대학교,대학,대학교,경북,사립,,350000,,350000,46569059,0.8,2026-08-01T05:16:30.222Z
2022,0000093,대신대학교,대학,대학교,경북,사립,70540,219460,,290000,3615064,8,2026-08-01T05:16:30.222Z
2022,0000094,대전가톨릭대학교,대학,대학교,세종,사립,558492,138008,,696500,316130,220.3,2026-08-01T05:16:30.222Z
2022,0000095,대전대학교,대학,대학교,대전,사립,20000,900000,,920000,63858810,1.4,2026-08-01T05:16:30.222Z
2022,0000238,대전신학대학교,대학,대학교,대전,사립,737965,170256,,908220,796397,114,2026-08-01T05:16:30.222Z
2022,0000097,대진대학교,대학,대학교,경기,사립,2522710,4088170,,6610880,56937369,11.6,2026-08-01T05:16:30.222Z
2022,0000099,덕성여자대학교,대학,대학교,서울,사립,1049588,3344476,,4394065,38982059,11.3,2026-08-01T05:16:30.222Z
2022,0000100,동국대학교,대학,대학교,서울,사립,10000,8705504,,8715504,208342779,4.2,2026-08-01T05:16:30.222Z
2022,0000102,동덕여자대학교,대학,대학교,서울,사립,,220000,,220000,51119534,0.4,2026-08-01T05:16:30.222Z
2022,0000235,동명대학교,대학,대학교,부산,사립,,970000,,970000,46986879,2.1,2026-08-01T05:16:30.222Z
2022,0000103,동서대학교,대학,대학교,부산,사립,,330000,,330000,59955249,0.6,2026-08-01T05:16:30.222Z
2022,0000104,동신대학교,대학,대학교,전남,사립,53544,580000,,633544,42549047,1.5,2026-08-01T05:16:30.222Z
2022,0000105,동아대학교,대학,대학교,부산,사립,100000,2020000,,2120000,134861262,1.6,2026-08-01T05:16:30.222Z
2022,0000106,동양대학교,대학,대학교,경북,사립,,82680,,82680,25579217,0.3,2026-08-01T05:16:30.222Z
2022,0000107,동의대학교,대학,대학교,부산,사립,,400000,,400000,98007478,0.4,2026-08-01T05:16:30.222Z
2022,0000108,루터대학교,대학,대학교,경기,사립,348369,208807,,557176,2339875,23.8,2026-08-01T05:16:30.222Z
2022,0000109,명지대학교,대학,대학교,경기,사립,,1736997,,1736997,128164150,1.4,2026-08-01T05:16:30.222Z
2022,0000112,목원대학교,대학,대학교,대전,사립,,440000,,440000,51762567,0.9,2026-08-01T05:16:30.222Z
2022,0000221,목포가톨릭대학교,대학,대학교,전남,사립,5000,198932,,203932,3205278,6.4,2026-08-01T05:16:30.222Z
2022,0000113,배재대학교,대학,대학교,대전,사립,200000,800000,,1000000,54026459,1.9,2026-08-01T05:16:30.222Z
2022,0000178,백석대학교,대학,대학교,충남,사립,,760000,,760000,108496465,0.7,2026-08-01T05:16:30.222Z
2022,0000114,부산가톨릭대학교,대학,대학교,부산,사립,,1100000,,1100000,24788979,4.4,2026-08-01T05:16:30.222Z
2022,0000115,부산외국어대학교,대학,대학교,부산,사립,,300000,,300000,42120761,0.7,2026-08-01T05:16:30.222Z
2022,0000222,부산장신대학교,대학,대학교,경남,사립,,120000,,120000,1947645,6.2,2026-08-01T05:16:30.222Z
2022,0000116,삼육대학교,대학,대학교,서울,사립,15709,2652000,,2667709,46614430,5.7,2026-08-01T05:16:30.222Z
2022,0000117,상명대학교,대학,대학교,서울,사립,,800000,,800000,103138668,0.8,2026-08-01T05:16:30.222Z
2022,0000119,상지대학교,대학,대학교,강원,사립,,430552,,430552,45994771,0.9,2026-08-01T05:16:30.222Z
2022,0000120,서강대학교,대학,대학교,서울,사립,184085,500000,,684085,107414144,0.6,2026-08-01T05:16:30.222Z
2022,0000121,서경대학교,대학,대학교,서울,사립,,1000000,,1000000,50378277,2,2026-08-01T05:16:30.222Z
2022,0000098,서울기독대학교,대학,대학교,서울,사립,56193,20000,,76193,3438485,2.2,2026-08-01T05:16:30.222Z
2022,0000125,서울신학대학교,대학,대학교,경기,사립,4434,1154783,,1159217,17803205,6.5,2026-08-01T05:16:30.222Z
2022,0000126,서울여자대학교,대학,대학교,서울,사립,80000,400000,350000,830000,51038306,1.6,2026-08-01T05:16:30.222Z
2022,0000127,서울장신대학교,대학,대학교,경기,사립,,75039,,75039,4659508,1.6,2026-08-01T05:16:30.222Z
2022,0000205,서울한영대학교,대학,대학교,서울,사립,,77800,,77800,5997702,1.3,2026-08-01T05:16:30.222Z
2022,0000128,서원대학교,대학,대학교,충북,사립,,390000,,390000,42381409,0.9,2026-08-01T05:16:30.222Z
2022,0000129,선문대학교,대학,대학교,충남,사립,,1500000,,1500000,67836816,2.2,2026-08-01T05:16:30.222Z
2022,0000131,성결대학교,대학,대학교,경기,사립,291049,35000,,326049,38034396,0.9,2026-08-01T05:16:30.222Z
2022,0000132,성공회대학교,대학,대학교,서울,사립,,629234,,629234,15880914,4,2026-08-01T05:16:30.222Z
2022,0000133,성균관대학교,대학,대학교,서울,사립,6000000,13255000,,19255000,281558724,6.8,2026-08-01T05:16:30.222Z
2022,0000136,성신여자대학교,대학,대학교,서울,사립,,70000,,70000,77255389,0.1,2026-08-01T05:16:30.222Z
2022,0000137,세명대학교,대학,대학교,충북,사립,,1310000,,1310000,47090572,2.8,2026-08-01T05:16:30.222Z
2022,0000138,세종대학교,대학,대학교,서울,사립,,984000,,984000,125657072,0.8,2026-08-01T05:16:30.222Z
2022,0000092,세한대학교,대학,대학교,전남,사립,,174000,,174000,21301724,0.8,2026-08-01T05:16:30.222Z
2022,0000243,송원대학교,대학,대학교,광주,사립,,458000,,458000,18853098,2.4,2026-08-01T05:16:30.222Z
2022,0000139,수원가톨릭대학교,대학,대학교,경기,사립,3726168,294465,,4020633,958874,419.3,2026-08-01T05:16:30.222Z
2022,0000140,수원대학교,대학,대학교,경기,사립,1205000,7000,,1212000,68383084,1.8,2026-08-01T05:16:30.222Z
2022,0000141,숙명여자대학교,대학,대학교,서울,사립,,1560000,,1560000,102221997,1.5,2026-08-01T05:16:30.222Z
2022,0000142,순천향대학교,대학,대학교,충남,사립,4210000,12266734,,16476734,90761396,18.2,2026-08-01T05:16:30.222Z
2022,0000143,숭실대학교,대학,대학교,서울,사립,59000,850000,,909000,136122954,0.7,2026-08-01T05:16:30.222Z
2022,0000144,신라대학교,대학,대학교,부산,사립,,370000,,370000,48880731,0.8,2026-08-01T05:16:30.222Z
2022,0002712,신한대학교,대학,대학교,경기,사립,896601,90396,,986997,55667074,1.8,2026-08-01T05:16:30.222Z
2022,0000145,아신대학교,대학,대학교,경기,사립,223,400000,,400223,5922124,6.8,2026-08-01T05:16:30.222Z
2022,0000146,아주대학교,대학,대학교,경기,사립,1865340,9998854,,11864194,122302447,9.7,2026-08-01T05:16:30.222Z
2022,0000147,안양대학교,대학,대학교,경기,사립,,300000,,300000,37354389,0.8,2026-08-01T05:16:30.222Z
2022,0000149,연세대학교,대학,대학교,서울,사립,33848138,36388982,,70237120,404156048,17.4,2026-08-01T05:16:30.222Z
2022,0000151,영남대학교,대학,대학교,경북,사립,,5361566,,5361566,167133635,3.2,2026-08-01T05:16:30.222Z
2022,0000153,영남신학대학교,대학,대학교,경북,사립,30000,220500,,250500,3943738,6.4,2026-08-01T05:16:30.222Z
2022,0003193,영산대학교(해운대),대학,대학교,부산,사립,610000,1600000,,2210000,34027580,6.5,2026-08-01T05:16:30.222Z
2022,0000155,영산선학대학교,대학,대학교,전남,사립,600000,37278,,637278,74000,861.2,2026-08-01T05:16:30.222Z
