year,school_kind,estb,school_division,region,status,school_code_std,school_name,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,uploaded_at
2022,전문대학,사립,,전북,기존,0000477,백제예술대학교,587,652,587,65,512,476,36,81.09028961,78.52760736,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,부산,기존,0000479,부산경상대학교,1040,1463,1040,423,1195,1020,175,98.07692308,81.68147642,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,부산,기존,0000481,부산과학기술대학교,1194,1733,1194,539,1374,1059,315,88.69346734,79.28447778,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,부산,기존,0000467,부산보건대학교,976,1343,976,367,942,733,209,75.10245902,70.14147431,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,부산,기존,0000480,부산여자대학교,802,1219,802,417,761,631,130,78.67830424,62.42821985,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,부산,기존,0000561,부산예술대학교,450,541,450,91,322,305,17,67.77777778,59.5194085,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000482,부천대학교,2256,4596,2256,2340,3419,2256,1163,100,74.39077459,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,서울,기존,0000483,삼육보건대학교,384,618,384,234,516,384,132,100,83.49514563,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경북,폐교,0002645,서라벌대학교,235,474,235,239,211,194,17,82.55319149,44.51476793,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,광주,기존,0002646,서영대학교,1683,2944,1683,1261,2207,1583,624,94.05822935,74.96603261,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,서울,기존,0002973,서울여자간호대학교,168,263,168,95,254,168,86,100,96.57794677,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000489,서울예술대학교,581,1398,581,817,1155,581,574,100,82.61802575,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,서울,기존,0000490,서일대학교,2125,2998,2125,873,2664,2125,539,100,88.85923949,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000566,서정대학교,1370,3012,1370,1642,2675,1370,1305,100,88.81142098,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경북,기존,0000550,선린대학교,717,943,717,226,776,631,145,88.0055788,82.29056204,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경북,기존,0002647,성운대학교,571,1032,571,461,811,571,240,100,78.58527132,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,강원,기존,0000515,세경대학교,408,563,408,155,408,351,57,86.02941176,72.46891652,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,강원,기존,0000567,송곡대학교,200,332,200,132,287,196,91,98,86.44578313,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,강원,기존,0000564,송호대학교,327,459,327,132,308,231,77,70.64220183,67.10239651,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,대구,기존,0002649,수성대학교,1220,1426,1220,206,1413,1220,193,100,99.08835905,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000497,수원과학대학교,2005,2361,2005,356,1626,1407,219,70.17456359,68.86912325,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000496,수원여자대학교,1534,1936,1534,402,1525,1310,215,85.39765319,78.77066116,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,전남,기존,0000498,순천제일대학교,1050,1335,1050,285,1166,968,198,92.19047619,87.34082397,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,서울,기존,0000500,숭의여자대학교,1420,1711,1420,291,1593,1400,193,98.5915493,93.10344828,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000501,신구대학교,2300,3310,2300,1010,2825,2246,579,97.65217391,85.34743202,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,충남,기존,0000502,신성대학교,1278,1690,1278,412,1114,892,222,69.79655712,65.91715976,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000506,신안산대학교,1500,2294,1500,794,1161,948,213,63.2,50.61028771,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,충남,기존,0000454,아주자동차대학교,445,600,445,155,442,375,67,84.26966292,73.66666667,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경북,기존,0002650,안동과학대학교,760,975,760,215,786,643,143,84.60526316,80.61538462,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000507,안산대학교,1503,2074,1503,571,1781,1329,452,88.42315369,85.87270974,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000510,여주대학교,1591,2242,1591,651,1519,1208,311,75.92708988,67.75200714,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0002651,연성대학교,2251,2977,2251,726,2690,2251,439,100,90.35942224,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경남,기존,0002652,연암공과대학교,496,559,496,63,543,496,47,100,97.13774597,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,충남,기존,0000512,연암대학교,483,637,483,154,586,483,103,100,91.99372057,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경북,기존,0000418,영남외국어대학,287,362,287,75,138,136,2,47.38675958,38.12154696,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,대구,기존,0000513,영남이공대학교,2195,3073,2195,878,2724,2159,565,98.35990888,88.64301985,2026-08-07T07:48:15.697Z
2022,사이버대학(전문대학),사립,,대구,기존,0000575,영진사이버대학교,1300,3006,1300,1706,1841,1236,605,95.07692308,61.24417831,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,대구,기존,0000517,영진전문대학교,2549,3859,2549,1310,3315,2529,786,99.21537858,85.9030837,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0002653,오산대학교,1897,2570,1896,674,1861,1556,305,82.06751055,72.41245136,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000520,용인예술과학대학교,1538,1793,1379,414,1174,1037,137,75.19941987,65.47685443,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,대전,기존,0000452,우송정보대학,1835,2340,1835,505,1485,1405,80,76.56675749,63.46153846,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,울산,기존,0000521,울산과학대학교,1625,3042,1625,1417,1909,1479,430,91.01538462,62.7547666,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000568,웅지세무대학교,419,542,419,123,127,123,4,29.35560859,23.43173432,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,전북,기존,0000523,원광보건대학교,1461,2036,1314,722,1543,1157,386,88.05175038,75.78585462,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000524,유한대학교,1920,2593,1920,673,2184,1920,264,100,84.22676437,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,서울,기존,0000525,인덕대학교,2146,3187,2146,1041,2634,2146,488,100,82.64825855,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,인천,기존,0002654,인하공업전문대학,2567,3283,2567,716,3260,2567,693,100,99.29942126,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000527,장안대학교,2130,2501,2130,371,1259,1043,216,48.96713615,50.33986405,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,인천,기존,0000455,재능대학교,1496,2191,1496,695,1478,1244,234,83.15508021,67.45778183,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,전남,기존,0000529,전남과학대학교,1134,1879,1134,745,1527,1023,504,90.21164021,81.26663119,2026-08-07T07:48:15.697Z
2022,전문대학,공립,,전남,기존,0000562,전남도립대학교,645,831,645,186,597,568,29,88.0620155,71.84115523,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,전북,기존,0000531,전북과학대학교,605,1109,605,504,691,583,108,96.36363636,62.30838593,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,전북,기존,0000437,전주기전대학,821,1065,821,244,838,739,99,90.01218027,78.68544601,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,전북,기존,0000530,전주비전대학교,1089,1579,1089,490,1398,966,432,88.70523416,88.53704877,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,제주,기존,0000532,제주관광대학교,900,1037,831,206,696,626,70,75.33092659,67.11668274,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,제주,기존,0002655,제주한라대학교,1587,2831,1587,1244,1724,1280,444,80.65532451,60.89720947,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,광주,기존,0002974,조선간호대학교,139,193,139,54,193,139,54,100,100,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,광주,기존,0000534,조선이공대학교,1492,1773,1492,281,1507,1352,155,90.61662198,84.99717992,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경남,기존,0000539,진주보건대학교,717,1005,717,288,853,649,204,90.51603905,84.87562189,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경남,기존,0000542,창원문성대학교,757,887,757,130,440,378,62,49.9339498,49.6054115,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000544,청강문화산업대학교,1136,1501,1136,365,1426,1136,290,100,95.00333111,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,전남,기존,0002656,청암대학교,1011,1243,1011,232,911,785,126,77.64589515,73.29042639,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,울산,기존,0000545,춘해보건대학교,663,1064,663,401,903,620,283,93.51432881,84.86842105,2026-08-07T07:48:15.697Z
2022,전문대학,공립,,충남,기존,0002657,충남도립대학교,456,524,456,68,485,452,33,99.12280702,92.55725191,2026-08-07T07:48:15.697Z
2022,전문대학,공립,,충북,기존,0000406,충북도립대학교,410,417,410,7,375,375,0,91.46341463,89.92805755,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,충북,기존,0000536,충북보건과학대학교,1002,1457,1002,455,948,760,188,75.84830339,65.06520247,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,충북,기존,0000547,충청대학교,1467,2225,1467,758,1302,1133,169,77.23244717,58.51685393,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경북,기존,0002658,포항대학교,705,1216,705,511,643,582,61,82.55319149,52.87828947,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,강원,기존,0000578,한국골프과학기술대학교,160,202,160,42,190,156,34,97.5,94.05940594,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경기,기존,0000565,한국관광대학교,930,1129,930,199,647,562,85,60.43010753,57.30735164,2026-08-07T07:48:15.697Z
2022,전문대학,특별법국립,,전북,기존,0003019,한국농수산대학교,570,684,570,114,684,570,114,100,100,2026-08-07T07:48:15.697Z
2022,전문대학,국립,,경기,폐교,0002659,한국복지대학교,251,475,251,224,275,205,70,81.67330677,57.89473684,2026-08-07T07:48:15.697Z
2022,사이버대학(전문대학),사립,,경북,기존,0000576,한국복지사이버대학교,1000,1535,1000,535,1317,1000,317,100,85.7980456,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경남,기존,0000570,한국승강기대학교,297,337,297,40,317,291,26,97.97979798,94.0652819,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,세종,기존,0000522,한국영상대학교,1095,1915,1095,820,1300,1035,265,94.52054795,67.88511749,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,서울,기존,0000585,한국폴리텍 I 대학 서울강서캠퍼스,255,327,255,72,272,238,34,93.33333333,83.18042813,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,서울,기존,0000584,한국폴리텍 I 대학 서울정수캠퍼스,500,701,500,201,630,476,154,95.2,89.87161198,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경기,기존,0000586,한국폴리텍 I 대학 성남캠퍼스,355,442,355,87,320,276,44,77.74647887,72.39819005,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,제주,기존,0002912,한국폴리텍 I 대학 제주캠퍼스,25,30,25,5,27,25,2,100,90,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,인천,기존,0000590,한국폴리텍 II 대학 남인천캠퍼스,25,53,25,28,50,22,28,88,94.33962264,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,인천,기존,0000589,한국폴리텍 II 대학 인천캠퍼스,830,1233,830,403,798,646,152,77.8313253,64.72019465,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경기,기존,0003105,한국폴리텍 II 대학 화성캠퍼스,0,18,0,18,18,0,18,,100,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,강원,기존,0000594,한국폴리텍 III 대학 강릉캠퍼스,60,72,60,12,63,57,6,95,87.5,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,강원,기존,0002854,한국폴리텍 III 대학 원주캠퍼스,50,84,50,34,65,41,24,82,77.38095238,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,강원,기존,0000593,한국폴리텍 III 대학 춘천캠퍼스,125,159,125,34,120,95,25,76,75.47169811,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,대전,기존,0000603,한국폴리텍 IV 대학 대전캠퍼스,380,502,380,122,335,294,41,77.36842105,66.73306773,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,충남,기존,0000606,한국폴리텍 IV 대학 아산캠퍼스,225,315,225,90,232,174,58,77.33333333,73.65079365,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,충북,기존,0000604,한국폴리텍 IV 대학 청주캠퍼스,325,437,325,112,365,294,71,90.46153846,83.52402746,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,충남,기존,0000607,한국폴리텍 IV 대학 충남캠퍼스,105,126,105,21,82,73,9,69.52380952,65.07936508,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,광주,기존,0000616,한국폴리텍 V 대학 광주캠퍼스,385,499,385,114,433,377,56,97.92207792,86.77354709,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,전남,기존,0002975,한국폴리텍 V 대학 순천캠퍼스,0,2,0,2,0,0,0,,0,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,전북,기존,0000620,한국폴리텍 V 대학 익산캠퍼스,50,84,50,34,70,48,22,96,83.33333333,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,전남,기존,0000619,한국폴리텍 V 대학 전남캠퍼스,100,131,100,31,79,63,16,63,60.30534351,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,전북,기존,0000617,한국폴리텍 V 대학 전북캠퍼스,240,308,240,68,194,179,15,74.58333333,62.98701299,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경북,기존,0000624,한국폴리텍 VI 대학 구미캠퍼스,235,307,235,72,231,226,5,96.17021277,75.24429967,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,대구,기존,0000623,한국폴리텍 VI 대학 대구캠퍼스,270,374,270,104,242,231,11,85.55555556,64.70588235,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,대구,기존,0000636,한국폴리텍 VI 대학 영남융합기술캠퍼스,150,205,150,55,106,106,0,70.66666667,51.70731707,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경북,기존,0002674,한국폴리텍 VI 대학 영주캠퍼스,25,30,25,5,17,17,0,68,56.66666667,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,부산,기존,0003163,한국폴리텍 VII 대학 동부산캠퍼스,0,20,0,20,5,0,5,,25,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,부산,기존,0000632,한국폴리텍 VII 대학 부산캠퍼스,385,496,385,111,361,300,61,77.92207792,72.78225806,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,울산,기존,0000633,한국폴리텍 VII 대학 울산캠퍼스,325,390,325,65,355,304,51,93.53846154,91.02564103,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경남,기존,0003157,한국폴리텍 VII 대학 진주캠퍼스,0,8,0,8,8,0,8,,100,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경남,기존,0000631,한국폴리텍 VII 대학 창원캠퍼스,595,815,595,220,741,595,146,100,90.9202454,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경북,기존,0003104,한국폴리텍 특성화대학 로봇캠퍼스,100,120,100,20,61,52,9,52,50.83333333,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,충남,기존,0000635,한국폴리텍 특성화대학 바이오캠퍼스,180,216,180,36,180,153,27,85,83.33333333,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경기,기존,0000637,한국폴리텍 특성화대학 반도체융합캠퍼스,330,416,330,86,234,207,27,62.72727273,56.25,2026-08-07T07:48:15.697Z
2022,기능대학,사립,,경남,기존,0000638,한국폴리텍 특성화대학 항공캠퍼스,240,308,240,68,129,114,15,47.5,41.88311688,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,강원,기존,0000553,한림성심대학교,921,1261,921,340,1095,813,282,88.27361564,86.83584457,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,서울,기존,0000554,한양여자대학교,2487,3212,2487,725,3015,2487,528,100,93.86674969,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,전남,기존,0000555,한영대학교,542,868,542,326,637,520,117,95.94095941,73.38709677,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,충남,기존,0000556,혜전대학교,931,1383,931,452,880,703,177,75.51020408,63.62979031,2026-08-07T07:48:15.697Z
2022,전문대학,사립,,경북,기존,0000415,호산대학교,676,783,608,175,667,586,81,96.38157895,85.18518519,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경남,기존,0002748,가야대학교(김해),518,553,524,29,449,423,26,80.72519084,81.19349005,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경기,기존,0000063,가천대학교,3866,4463,3868,595,4442,3867,575,99.97414685,99.52946449,2026-08-07T07:48:15.697Z
2021,대학교,사립,,강원,기존,0000072,가톨릭관동대학교,2045,2192,2052,140,1627,1513,114,73.73294347,74.22445255,2026-08-07T07:48:15.697Z
2021,대학교,사립,,충북,기존,0000215,가톨릭꽃동네대학교,108,116,109,7,108,104,4,95.41284404,93.10344828,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경기,기존,0000046,가톨릭대학교,1552,1706,1556,150,1688,1555,133,99.93573265,98.94490035,2026-08-07T07:48:15.697Z
2021,대학교,사립,,서울,기존,0000048,가톨릭대학교_제2캠퍼스,173,182,173,9,179,173,6,100,98.35164835,2026-08-07T07:48:15.697Z
2021,대학교,사립,,서울,기존,0000049,가톨릭대학교_제3캠퍼스,50,56,50,6,52,50,2,100,92.85714286,2026-08-07T07:48:15.697Z
2021,대학교,사립,,서울,기존,0000050,감리교신학대학교,200,220,206,14,150,145,5,70.38834951,68.18181818,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경기,기존,0000051,강남대학교,1491,1642,1502,140,1590,1501,89,99.9334221,96.83313033,2026-08-07T07:48:15.697Z
2021,대학교,사립,,서울,기존,0000079,강서대학교,277,508,278,230,485,274,211,98.56115108,95.47244094,2026-08-07T07:48:15.697Z
2021,대학교,국립,,강원,기존,0000003,강원대학교,2983,3207,2994,213,3192,2987,205,99.76619906,99.53227315,2026-08-07T07:48:15.697Z
