school_code_std,school_name,main_branch,school_type,region,establishment,related_law,corp_name,school_status,school_name_en,road_address,lot_address,zip_code,founded_date,homepage,uploaded_at
0000333,화신사이버대학교,본교,사이버대학(대학),부산,사립,고등교육법,화신학원,기존,Hwashin Cyber University,"부산광역시 연제구 고분로191번길 1 (연산동, 화신사이버대학교)",부산광역시 연제구 연산동 411-2,47558,2009-03-01,www.hscu.ac.kr,2026-08-01T19:45:45.673Z
0000334,글로벌사이버대학교,본교,사이버대학(대학),충남,사립,고등교육법,한문화학원,기존,Global Cyber University,"충청남도 천안시 동남구 목천읍 교천지산길 284-88 (지산리, 글로벌사이버대학교)",충청남도 천안시 동남구 목천읍 지산리 189-4,31228,2010-03-01,www.global.ac.kr,2026-08-01T19:45:45.673Z
0000335,건양사이버대학교,본교,사이버대학(대학),대전,사립,고등교육법,학교법인 건양교육재단,기존,Konyang Cyber University,"대전광역시 서구 관저동로 158 (관저동, 건양대학교병원) 건양사이버대학교",대전광역시 서구 관저동 1643,35365,2012-03-01,www.kycu.ac.kr,2026-08-01T19:45:45.673Z
0000374,한국과학기술원,본교,대학교,대전,특별법법인,특별법법인,한국과학기술원,기존,Korea Advanced Institute of Science and Technology(KAIST),"대전광역시 유성구 대학로 291 (구성동, 한국과학기술원)",대전광역시 유성구 구성동 23,34141,1971-02-16,www.kaist.ac.kr,2026-08-01T19:45:45.673Z
0000381,광주과학기술원,본교,대학교,전남광주,특별법법인,특별법법인,광주과학기술원,기존,Gwangju Institute Of Science And Technology,"전남광주통합특별시 북구 첨단과기로 123 (오룡동, 광주과학기술원)",전남광주통합특별시 북구 오룡동 1,61005,1993-11-17,www.gist.ac.kr,2026-08-01T19:45:45.673Z
0000382,대구경북과학기술원,본교,대학교,대구,특별법법인,특별법법인,대구경북과학기술원,기존,Daegu Gyeongbuk Institute of Science and Technology,대구광역시 달성군 현풍읍 테크노중앙대로 333,대구광역시 달성군 현풍읍 상리 953,42988,2010-03-25,www.dgist.ac.kr,2026-08-01T19:45:45.673Z
0000383,한국예술종합학교,본교,각종학교(대학),서울,특별법국립,고등교육법,해당없음,기존,Korea National University Of Arts,"서울특별시 성북구 화랑로32길 146-37 (석관동, 한국종합예술학교)",서울특별시 성북구 석관동 409,02789,1992-10-30,Karts.ac.kr/,2026-08-01T19:45:45.673Z
0000402,경남도립거창대학,본교,전문대학,경남,공립,고등교육법,해당없음,폐교,University Of Gyeongnam Geochang,"경상남도 거창군 거창읍 거창대학로 72 (대평리, 경남도립거창대학)",경상남도 거창군 거창읍 김천리 164,50147,1996-03-01,www.gc.ac.kr,2026-08-01T19:45:45.673Z
0000403,경남도립남해대학,본교,전문대학,경남,공립,고등교육법,해당없음,폐교,University Of Gyeongnam Namhae,"경상남도 남해군 남해읍 화전로78번길 30 (남변리, 경남도립남해대학)",경상남도 남해군 남해읍 남변리 162,52422,1996-03-07,www.namhae.ac.kr,2026-08-01T19:45:45.673Z
0000405,경북도립대학교,본교,전문대학,경북,공립,고등교육법,해당없음,폐교,Gyeongbuk Provincial College,"경상북도 예천군 예천읍 도립대학길 114 (청복리, 경북도립대학교)",경상북도 예천군 예천읍 청복리 947-1,36830,1996-12-26,www.gpc.ac.kr,2026-08-01T19:45:45.673Z
0000406,충북도립대학교,본교,전문대학,충북,공립,고등교육법,해당없음,기존,Chungbuk Provincial University,충청북도 옥천군 옥천읍 대학길 15 (문정리),충청북도 옥천군 옥천읍 금구리 40-1,29046,1998-03-06,www.cpu.ac.kr,2026-08-01T19:45:45.673Z
0000410,가톨릭상지대학교,본교,전문대학,경북,사립,고등교육법,상지학원(전문),기존,Catholic Sangji University,"경상북도 안동시 상지길 45 (율세동, 가톨릭상지대학교)",경상북도 안동시 율세동 산 104,36686,1970-03-10,www.csj.ac.kr,2026-08-01T19:45:45.673Z
0000412,거제대학교,본교,전문대학,경남,사립,고등교육법,덕부학원,기존,Geoje University,"경상남도 거제시 마전1길 91 (장승포동, 거제대학)",경상남도 거제시 일운면 옥림리 146-3,53325,1989-12-01,www.koje.ac.kr,2026-08-01T19:45:45.673Z
0000415,호산대학교,본교,전문대학,경북,사립,고등교육법,호산교육재단,기존,Hosan University,"경상북도 경산시 하양읍 대경로105길 19 (부호리, 호산대학교)",경상북도 경산시 하양읍 부호리 224-1,38428,1992-03-09,www.hosan.ac.kr,2026-08-01T19:45:45.673Z
0000416,경민대학교,본교,전문대학,경기,사립,고등교육법,경민학원,기존,Kyungmin University,"경기도 의정부시 서부로 545 (가능동, 경민대학)",경기도 의정부시 가능동 572-1,11618,1992-03-02,www.kyungmin.ac.kr,2026-08-01T19:45:45.673Z
0000418,영남외국어대학,본교,전문대학,경북,사립,고등교육법,경북학원,기존,Youngnam Foreign Language College,"경상북도 경산시 남천면 남천로 780-9 (협석리, 영남외국어대학)",경상북도 경산시 남천면 협석리 220-4,38695,1995-03-01,www.yflc.ac.kr,2026-08-01T19:45:45.673Z
0000422,경인여자대학교,본교,전문대학,인천,사립,고등교육법,태양학원,기존,Kyung-In Women'S University,"인천광역시 계양구 계양산로 63 (계산동, 경인여자대학)",인천광역시 계양구 계산동 548-4,21041,1992-03-02,www.kiwu.ac.kr,2026-08-01T19:45:45.673Z
0000425,계명문화대학교,본교,전문대학,대구,사립,고등교육법,계명대학교,기존,Keimyung College University,"대구광역시 달서구 달서대로 675 (신당동, 계명문화대학교)",대구광역시 달서구 신당동 700,42601,1962-02-27,www.kmcu.ac.kr,2026-08-01T19:45:45.673Z
0000426,계원예술대학교,본교,전문대학,경기,사립,고등교육법,계원학원,기존,Kaywon University Of Art &  Design,"경기도 의왕시 계원대학로 66 (내손동, 계원예술대학교)",경기도 의왕시 내손동 247,16038,1993-03-01,www.kaywon.ac.kr,2026-08-01T19:45:45.673Z
0000428,광양보건대학교,본교,전문대학,전남광주,사립,고등교육법,양남학원,기존,Gwangyang Health Sciences University,"전남광주통합특별시 광양시 광양읍 대학로 85 (덕례리, 광양보건대학)",전남광주통합특별시 광양시 광양읍 덕례리 654-1,57764,1994-03-15,www.gy.ac.kr,2026-08-01T19:45:45.673Z
0000429,광주보건대학교,본교,전문대학,전남광주,사립,고등교육법,전라기독학원,기존,Gwangju Health University,"전남광주통합특별시 광산구 북문대로419번길 73 (신창동, 광주보건대학)",전남광주통합특별시 광산구 신창동 683-3,62287,1971-12-23,www.ghu.ac.kr,2026-08-01T19:45:45.673Z
0000430,구미대학교,본교,전문대학,경북,사립,고등교육법,구미교육재단,기존,Gumi University,"경상북도 구미시 야은로 37 (부곡동, 구미대학교)",경상북도 구미시 부곡동 502-1,39213,1991-11-30,www.gumi.ac.kr,2026-08-01T19:45:45.673Z
0000432,군장대학교,본교,전문대학,전북,사립,고등교육법,광동학원,기존,Kunjang University College,"전라북도 군산시 성산면 군장대길 13 (도암리, 군장대학)",전북특별자치도 군산시 성산면 도암리 608-8,54045,1994-03-09,www.kunjang.ac.kr,2026-08-01T19:45:45.673Z
0000433,강동대학교,본교,전문대학,충북,사립,고등교육법,숭희학원,기존,Gangdong University,"충청북도 음성군 감곡면 대학길 278 (단평리, 강동대학교)",충청북도 음성군 감곡면 단평리 154,27600,1994-03-05,www.gangdong.ac.kr,2026-08-01T19:45:45.673Z
0000435,나주대학교,본교,전문대학,전남광주,사립,고등교육법,아신학원,기존,Naju College,"전남광주통합특별시 나주시 다시면 백호로 125 (복암리, 고구려대학)",전남광주통합특별시 나주시 다시면 복암리 837-8,58280,1995-01-25,www.naju.ac.kr,2026-08-01T19:45:45.673Z
0000437,전주기전대학,본교,전문대학,전북,사립,고등교육법,학교법인 덕삼,기존,Jeonju Kijeon College,"전라북도 전주시 완산구 전주천서로 267 (중화산동1가, 전주기전대학)",전북특별자치도 전주시 완산구 중화산동1가 188-12,54989,1974-03-21,www.kijeon.ac.kr,2026-08-01T19:45:45.673Z
0000438,경북보건대학교,본교,전문대학,경북,사립,고등교육법,양산학원,기존,Gyeongbuk College Of Health,"경상북도 김천시 대학로 168 (삼락동, 경북보건대학교)",경상북도 김천시 삼락동 480,39525,1956-04-12,www.gch.ac.kr,2026-08-01T19:45:45.673Z
0000440,김포대학교,본교,전문대학,경기,사립,고등교육법,김포대학,기존,Kimpo University,경기도 김포시 모담공원로 10 (운양동),경기도 김포시 운양동 1329-9,10078,1996-03-01,ukp.ac.kr,2026-08-01T19:45:45.673Z
0000441,농협대학교,본교,전문대학,경기,사립,고등교육법,농협학원,기존,Agricultural Cooperative University,"경기도 고양시 덕양구 서삼릉길 281 (원당동, 농협대학)",경기도 고양시 덕양구 원당동 198-201,10292,1962-12-28,www.nonghyup.ac.kr,2026-08-01T19:45:45.673Z
0000442,대경대학교,본교,전문대학,경북,사립,고등교육법,중암학원,기존,Daekyeung College,"경상북도 경산시 자인면 단북1길 65 (단북리, 대경대학)",경상북도 경산시 자인면 단북리 63,38547,1992-05-22,www.tk.ac.kr,2026-08-01T19:45:45.673Z
0000443,대구공업대학교,본교,전문대학,대구,사립,고등교육법,대구학원,기존,Daegutechnical University,"대구광역시 달서구 송현로 205 (본동, 대구공업대학)",대구광역시 달서구 본동 830,42734,1976-03-20,www.ttc.ac.kr,2026-08-01T19:45:45.673Z
0000444,대구보건대학교,본교,전문대학,대구,사립,고등교육법,배영학숙,기존,Daegu Health College,"대구광역시 북구 영송로 15 (태전동, 대구보건대학)",대구광역시 북구 태전동 산 6-6,41453,1971-12-23,www.dhc.ac.kr,2026-08-01T19:45:45.673Z
0000446,대구과학대학교,본교,전문대학,대구,사립,고등교육법,한별학숙,기존,Taegu Science University,"대구광역시 북구 영송로 47 (태전동, 대구과학대학)",대구광역시 북구 태전동 산 9-1,41453,1960-05-09,www.tsu.ac.kr,2026-08-01T19:45:45.673Z
0000447,대동대학교,본교,전문대학,부산,사립,고등교육법,화봉학원,기존,Daedong University,"부산광역시 금정구 동부곡로27번길 88 (부곡동, 대동대학교)",부산광역시 금정구 부곡동 373-4,46270,1971-05-24,www.daedong.ac.kr,2026-08-01T19:45:45.673Z
0000448,대림대학교,본교,전문대학,경기,사립,고등교육법,대림학원,기존,Daelim University,"경기도 안양시 동안구 임곡로 29 (비산동, 대림대학교)",경기도 안양시 동안구 비산동 526-7,13916,1977-06-24,www.daelim.ac.kr,2026-08-01T19:45:45.673Z
0000449,대원대학교,본교,전문대학,충북,사립,고등교육법,민송학원,기존,Daewon University College,"충청북도 제천시 대학로 316 (신월동, 대원대학)",충청북도 제천시 신월동 599,27135,1995-03-01,www.daewon.ac.kr,2026-08-01T19:45:45.673Z
0000450,동서울대학교,본교,전문대학,경기,사립,고등교육법,학산학원,기존,Dong Seoul University,"경기도 성남시 수정구 복정로 76 (복정동, 동서울대학)",경기도 성남시 수정구 복정동 423-8,13117,1978-03-15,www.du.ac.kr,2026-08-01T19:45:45.673Z
0000451,대전보건대학교,본교,전문대학,대전,사립,고등교육법,청운학원,기존,DAEJEON HEALTH UNIVERSITY,"대전광역시 동구 충정로 21 (가양동, 대전보건대학)",대전광역시 동구 가양동 77-3,34504,1977-12-03,www.hit.ac.kr,2026-08-01T19:45:45.673Z
0000452,우송정보대학,본교,전문대학,대전,사립,고등교육법,우송학원,기존,Woosong College,대전광역시 동구 백룡로 59(자양동 101-17) 우송정보대학,대전광역시 동구 자양동 17-2,34518,1963-03-01,www.wsi.ac.kr,2026-08-01T19:45:45.673Z
0000453,대전과학기술대학교,본교,전문대학,대전,사립,고등교육법,학교법인 혜천학원,기존,Daejeon Institute Of Science And Technology,"대전광역시 서구 혜천로 100 (복수동, 대전과학기술대학교)",대전광역시 서구 복수동 333,35408,1940-04-15,www.dst.ac.kr,2026-08-01T19:45:45.673Z
0000454,아주자동차대학교,본교,전문대학,충남,사립,고등교육법,대우학원,기존,Ajou Motor College,충청남도 보령시 주포면 대학길 106,충청남도 보령시 주포면 관산리 290-1,33415,1994-11-17,www.motor.ac.kr,2026-08-01T19:45:45.673Z
0000455,재능대학교,본교,전문대학,인천,사립,고등교육법,재능학원,기존,JEI University,"인천광역시 동구 재능로 178 (송림동, 재능대학)",,22573,1970-12-16,www.jeiu.ac.kr,2026-08-01T19:45:45.673Z
0000456,경북과학대학교,본교,전문대학,경북,사립,고등교육법,경북과학대학,기존,Kyongbuk Science University,"경상북도 칠곡군 기산면 지산로 634 (봉산리, 경북과학대학교)",경상북도 칠곡군 기산면 봉산리 123,39913,1993-03-15,www.kbsu.ac.kr,2026-08-01T19:45:45.673Z
0000457,동남보건대학교,본교,전문대학,경기,사립,고등교육법,동남학원,기존,Dongnam Health University,"경기도 수원시 장안구 천천로74번길 50 (정자동, 동남보건전문대학)",경기도 수원시 장안구 정자동 936-2,16328,1973-10-18,www.dongnam.ac.kr,2026-08-01T19:45:45.673Z
0000460,동강대학교,본교,전문대학,전남광주,사립,고등교육법,후성학원,기존,Donggang University,"전남광주통합특별시 북구 동문대로 50 (풍향동, 동강대학)",전남광주통합특별시 북구 두암동 700-12,61200,1976-01-24,www.dkc.ac.kr,2026-08-01T19:45:45.673Z
0000461,동아방송예술대학교,본교,전문대학,경기,사립,고등교육법,공산학원,기존,Dong-Ah Institute Of Media And Arts,"경기도 안성시 삼죽면 동아예대길 47 (진촌리, 동아방송예술대학교)",경기도 안성시 삼죽면 진촌리 632-18,17516,1996-12-26,www.dima.ac.kr,2026-08-01T19:45:45.673Z
0000462,동아보건대학교,본교,전문대학,전남광주,사립,고등교육법,봉석학원,기존,Donga University of Health,"전남광주통합특별시 영암군 학산면 영산로 76-57 (독천리, 동아보건대학교)",전남광주통합특별시 영암군 학산면 독천리 산 22-1,58439,1994-03-11,www.duh.ac.kr,2026-08-01T19:45:45.673Z
0000463,동양미래대학교,본교,전문대학,서울,사립,고등교육법,동양학원,기존,Dongyang Mirae University,"서울특별시 구로구 경인로 445 (고척동, 동양미래대학)",서울특별시 구로구 고척동 62-160,08221,1965-04-21,www.dongyang.ac.kr/,2026-08-01T19:45:45.673Z
0000465,동원대학교,본교,전문대학,경기,사립,고등교육법,동원학원,기존,Tongwon University,"경기도 광주시 곤지암읍 경충대로 26 (신촌리, 동원대학)",경기도 광주시 곤지암읍 신촌리 산 1-1,12813,1995-12-27,www.tw.ac.kr,2026-08-01T19:45:45.673Z
0000466,동의과학대학교,본교,전문대학,부산,사립,고등교육법,동의학원,기존,Dong-Eui Institute of Technology,"부산광역시 부산진구 양지로 54 (양정동, 동의과학대학)",부산광역시 부산진구 양정동 429-19,47230,1972-12-14,www.dit.ac.kr,2026-08-01T19:45:45.673Z
0000467,부산보건대학교,본교,전문대학,부산,사립,고등교육법,석파학원,기존,Busan Health University,"부산광역시 사하구 사리로55번길 16 (괴정동, 동주대학)",부산광역시 사하구 괴정동 220-59,49318,1978-02-16,www.bhu.ac.kr/,2026-08-01T19:45:45.673Z
0000469,두원공과대학교,본교,전문대학,경기,사립,고등교육법,두원학원,기존,Doowon Technical University,"경기도 안성시 죽산면 관음당길 51 (장원리, 두원공과대학교)",경기도 안성시 죽산면 장원리 709,17520,1994-03-01,www.doowon.ac.kr,2026-08-01T19:45:45.673Z
0000470,마산대학교,본교,전문대학,경남,사립,고등교육법,문화교육원,기존,Masan University,"경상남도 창원시 마산회원구 내서읍 함마대로 2640 (용담리, 마산대학)",경상남도 창원시 마산회원구 내서읍 용담리 181-1,51217,1956-05-30,www.masan.ac.kr,2026-08-01T19:45:45.673Z
0000473,명지전문대학,본교,전문대학,서울,사립,고등교육법,명지학원,기존,Myongji College,"서울특별시 서대문구 가좌로 134 (홍은동, 명지전문대학)",서울특별시 서대문구 홍은동 323-15,03656,1974-03-09,www.mjc.ac.kr,2026-08-01T19:45:45.673Z
0000474,목포과학대학교,본교,전문대학,전남광주,사립,고등교육법,영신학원,기존,Mokpo Science University,"전남광주통합특별시 목포시 영산로 413-1 (상동, 목포과학대학)",전남광주통합특별시 목포시 용해동 273-13,58644,1976-03-10,www.msu.ac.kr,2026-08-01T19:45:45.673Z
0000475,문경대학교,본교,전문대학,경북,사립,고등교육법,남북학원,기존,Munkyung College,경상북도 문경시 호계면 대학길 161 (별암리),경상북도 문경시 호계면 별암리 730,36930,1995-12-27,www.mkc.ac.kr,2026-08-01T19:45:45.673Z
0000476,배화여자대학교,본교,전문대학,서울,사립,고등교육법,배화학원,기존,Baewha Women'S University,"서울특별시 종로구 필운대로1길 34 (필운동, 배화여자대학)",서울특별시 종로구 누하동 149,03039,1978-03-02,www.baewha.ac.kr,2026-08-01T19:45:45.673Z
0000477,백제예술대학교,본교,전문대학,전북,사립,고등교육법,백암학원,기존,Paekche Institute Of The Arts,"전라북도 완주군 봉동읍 백제대학로 171 (제내리, 백제예술대학)",전북특별자치도 완주군 봉동읍 제내리 1234,55313,1991-11-30,www.paekche.ac.kr,2026-08-01T19:45:45.673Z
0000479,부산경상대학교,본교,전문대학,부산,사립,고등교육법,화신학원,기존,Busan Kyungsang College,"부산광역시 연제구 고분로 170 (연산동, 부산경상대학)",부산광역시 연제구 연산동 277-4,47583,1979-11-15,www.bsks.ac.kr,2026-08-01T19:45:45.673Z
0000480,부산여자대학교,본교,전문대학,부산,사립,고등교육법,혜화학원(전문),기존,Busanwomenscollege,"부산광역시 부산진구 진남로 506 (양정동, 부산여자대학)",부산광역시 부산진구 양정동 74-161,47228,1979-01-01,www.bwc.ac.kr,2026-08-01T19:45:45.673Z
0000481,부산과학기술대학교,본교,전문대학,부산,사립,고등교육법,중앙학원,기존,Busan Institute Of Science And Technology,"부산광역시 북구 시랑로132번길 88 (구포동, 부산과학기술대학교)",부산광역시 북구 구포동 870,46639,1976-12-31,bist.ac.kr,2026-08-01T19:45:45.673Z
0000482,부천대학교,본교,전문대학,경기,사립,고등교육법,한길학원,기존,Bucheon University,"경기도 부천시 원미구 신흥로56번길 25 (심곡동, 부천대학)",경기도 부천시 원미구 심곡동 424,14632,1979-03-08,www.bc.ac.kr,2026-08-01T19:45:45.673Z
0000483,삼육보건대학교,본교,전문대학,서울,사립,고등교육법,삼육학원,기존,Sahmyook Health University,"서울특별시 동대문구 망우로 82 (휘경동, 삼육보건대학) 삼육보건대학교",서울특별시 동대문구 휘경동 29-1,02500,1936-04-01,www.shu.ac.kr,2026-08-01T19:45:45.673Z
0000485,상지영서대학교,본교,전문대학,강원,사립,고등교육법,상지학원,폐교,Sangji Youngseo College,강원특별자치도 원주시 상지대길 83 (우산동),강원특별자치도 원주시 우산동 738,26339,1973-03-10,www.sy.ac.kr,2026-08-01T19:45:45.673Z
0000489,서울예술대학교,본교,전문대학,경기,사립,고등교육법,동랑예술원,기존,Seoul Institute Of The Arts,"경기도 안산시 단원구 예술대학로 171 (고잔동, 서울예술대학)",경기도 안산시 단원구 고잔동 640-1,15263,1962-04-12,www.seoularts.ac.kr,2026-08-01T19:45:45.673Z
0000490,서일대학교,본교,전문대학,서울,사립,고등교육법,세방학원,기존,Seoil University,서울특별시 중랑구 용마산로90길 28 (면목동),서울특별시 중랑구 면목동 49-3,02192,1974-12-21,www.seoil.ac.kr,2026-08-01T19:45:45.673Z
0000493,성심외국어대학,본교,전문대학,부산,사립,고등교육법,성심학원,폐교,Sungsim College Of Foreign Languages,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",부산광역시 해운대구 반송동 248,48015,1982-12-10,www.sungsim.ac.kr,2026-08-01T19:45:45.673Z
0000496,수원여자대학교,본교,전문대학,경기,사립,고등교육법,수원인제학원,기존,Suwon Women'S University,"경기도 수원시 권선구 온정로 72 (오목천동, 수원여자대학)",경기도 수원시 권선구 오목천동 39-21,16632,1969-03-01,www.swc.ac.kr,2026-08-01T19:45:45.673Z
0000497,수원과학대학교,본교,전문대학,경기,사립,고등교육법,고운학원,기존,Suwon Science College,"경기도 화성시 정남면 세자로 288 (보통리, 수원과학대학)",경기도 화성시 효행구 정남면 보통리 141-44,18516,1978-03-01,www.ssc.ac.kr,2026-08-01T19:45:45.673Z
0000498,순천제일대학교,본교,전문대학,전남광주,사립,고등교육법,순천성심학원,기존,Suncheon Jeil College,"전남광주통합특별시 순천시 제일대학길 17 (덕월동, 순천제일대학)",전남광주통합특별시 순천시 덕월동 535,57997,1979-03-01,www.suncheon.ac.kr,2026-08-01T19:45:45.673Z
0000500,숭의여자대학교,본교,전문대학,서울,사립,고등교육법,숭의학원,기존,Soongeui Women's University,"서울특별시 중구 소파로2길 10 (예장동, 숭의여자대학)",서울특별시 중구 예장동 8-3,04628,1903-10-31,www.sewu.ac.kr,2026-08-01T19:45:45.673Z
0000501,신구대학교,본교,전문대학,경기,사립,고등교육법,신구학원,기존,Shingu College,"경기도 성남시 중원구 광명로 377 (금광동, 신구대학)",경기도 성남시 중원구 금광동 2685,13174,1973-12-19,www.shingu.ac.kr,2026-08-01T19:45:45.673Z
0000502,신성대학교,본교,전문대학,충남,사립,고등교육법,태촌학원,기존,Shinsung University,"충청남도 당진시 정미면 대학로 1 (덕마리, 신성대학교)",충청남도 당진시 정미면 덕마리 230-2,31801,1995-03-01,www.shinsung.ac.kr,2026-08-01T19:45:45.673Z
0000506,신안산대학교,본교,전문대학,경기,사립,고등교육법,순효학원,기존,Shin Ansan University,"경기도 안산시 단원구 신안산대학로 135 (초지동, 신안산대학교)",경기도 안산시 단원구 초지동 671,15435,1994-04-30,www.sau.ac.kr,2026-08-01T19:45:45.673Z
0000507,안산대학교,본교,전문대학,경기,사립,고등교육법,새빛학원,기존,Ansan University,"경기도 안산시 상록구 안산대학로 155 (일동, 안산대학교)",경기도 안산시 상록구 일동 752,15328,1973-03-01,www.ansan.ac.kr,2026-08-01T19:45:45.673Z
0000509,동원과학기술대학교,본교,전문대학,경남,사립,고등교육법,동원교육재단,기존,Dongwon Institute Of Science And Technology,"경상남도 양산시 명곡로 321 (명곡동, 동원과학기술대학교)",경상남도 양산시 명곡동 922-2,50578,1991-03-18,www.dist.ac.kr,2026-08-01T19:45:45.673Z
0000510,여주대학교,본교,전문대학,경기,사립,고등교육법,동신교육재단,기존,Yeoju Institute Of Technology,"경기도 여주시 세종로 338 (교동, 여주대학교)",경기도 여주시 교동 454-4,12652,1993-03-01,www.yit.ac.kr,2026-08-01T19:45:45.673Z
0000512,연암대학교,본교,전문대학,충남,사립,고등교육법,엘지연암학원,기존,Yonam College,"충청남도 천안시 서북구 성환읍 연암로 313 (수향리, 천안연암대학)",충청남도 천안시 서북구 성환읍 수향리 95-3,31005,1977-01-19,www.yonam.ac.kr,2026-08-01T19:45:45.673Z
0000513,영남이공대학교,본교,전문대학,대구,사립,고등교육법,영남학원,기존,Yeungnam University College,"대구광역시 남구 현충로 170 (대명동, 영남이공대학)",대구광역시 남구 대명동 322,42415,1968-02-15,www.ync.ac.kr,2026-08-01T19:45:45.673Z
0000514,강릉영동대학교,본교,전문대학,강원,사립,고등교육법,현송학원,기존,Gangneung Yeongdong University,강원특별자치도 강릉시 공제로 357 (홍제동),강원특별자치도 강릉시 홍제동 1009,25521,1983-06-01,www.gyu.ac.kr,2026-08-01T19:45:45.673Z
0000515,세경대학교,본교,전문대학,강원,사립,고등교육법,세경학원,기존,Saekyung University,강원특별자치도 영월군 영월읍 하송로 197,강원특별자치도 영월군 영월읍 하송리 산 57,26239,1993-11-18,www.saekyung.ac.kr,2026-08-01T19:45:45.673Z
0000517,영진전문대학교,본교,전문대학,대구,사립,고등교육법,영진교육재단,기존,Yeungjin University,"대구광역시 북구 복현로 35 (복현동, 영진전문대학)",대구광역시 북구 복현동 218,41527,1977-03-12,www.yju.ac.kr,2026-08-01T19:45:45.673Z
0000520,용인예술과학대학교,본교,전문대학,경기,사립,고등교육법,송담학원,기존,Yong-In Arts & Science University,"경기도 용인시 처인구 동부로 61 (마평동, 용인송담대학교)",경기도 용인시 처인구 마평동 961,17145,1994-11-17,www.ysc.ac.kr,2026-08-01T19:45:45.673Z
0000521,울산과학대학교,본교,전문대학,울산,사립,고등교육법,울산공업학원,기존,Ulsan College,"울산광역시 동구 봉수로 101 (화정동, 울산과학대학동부캠퍼스)",울산광역시 동구 화정동 74,44022,1972-12-14,www.uc.ac.kr,2026-08-01T19:45:45.673Z
0000522,한국영상대학교,본교,전문대학,세종,사립,고등교육법,인산학원,기존,Korea University Of Media Arts,"세종특별자치시 장군면 대학길 300 (금암리, 한국영상대학)",세종특별자치시  장군면 금암리 180-1,30056,1992-12-11,www.pro.ac.kr,2026-08-01T19:45:45.673Z
0000523,원광보건대학교,본교,전문대학,전북,사립,고등교육법,원광학원,폐교,Wonkwang Health Science University,"전라북도 익산시 익산대로 514 (신용동, 원광보건대학)",전북특별자치도 익산시 신용동 345-13,54538,1976-01-24,www.wu.ac.kr,2026-08-01T19:45:45.673Z
0000524,유한대학교,본교,전문대학,경기,사립,고등교육법,유한학원,기존,Yuhan University,"경기도 부천시 소사구 경인로 590 (괴안동, 유한대학)",경기도 부천시 소사구 괴안동 185-34,14780,1978-03-18,www.yuhan.ac.kr,2026-08-01T19:45:45.673Z
0000525,인덕대학교,본교,전문대학,서울,사립,고등교육법,인덕학원,기존,Induk University,"서울특별시 노원구 초안산로 12 (월계동, 인덕대학)",서울특별시 노원구 월계동 648-7,01878,1971-12-23,www.induk.ac.kr,2026-08-01T19:45:45.673Z
0000527,장안대학교,본교,전문대학,경기,사립,고등교육법,서림학원,기존,Jangan College,"경기도 화성시 봉담읍 삼천병마로 1182 (상리, 장안대학)",경기도 화성시 효행구 봉담읍 상리 460,18331,1979-03-10,www.jangan.ac.kr,2026-08-01T19:45:45.673Z
0000529,전남과학대학교,본교,전문대학,전남광주,사립,고등교육법,우암학원,기존,Chunnam Techno University,전남광주통합특별시 곡성군 옥과면 대학로 113 (옥과리),전남광주통합특별시 곡성군 옥과면 옥과리 285,57500,1990-12-19,www.cntu.ac.kr,2026-08-01T19:45:45.673Z
0000530,전주비전대학교,본교,전문대학,전북,사립,고등교육법,신동아학원,기존,Vision College Of Jeonju,"전라북도 전주시 완산구 천잠로 235 (효자동2가, 전주비전대학)",전북특별자치도 전주시 완산구 효자동2가 1070,55069,1976-01-24,www.jvision.ac.kr,2026-08-01T19:45:45.673Z
0000531,전북과학대학교,본교,전문대학,전북,사립,고등교육법,전북과학대학교,기존,Jeonbuk Science College,전북특별자치도 정읍시 정읍사로 509 (시기동),전북특별자치도 정읍시 신월동 산 31-4,56204,1994-11-17,www.jbsc.ac.kr,2026-08-01T19:45:45.673Z
0000532,제주관광대학교,본교,전문대학,제주,사립,고등교육법,제주교육학원,기존,Jeju Tourism University,"제주특별자치도 제주시 애월읍 평화로 2715 (광령리, 제주관광대학)",제주특별자치도 제주시 애월읍 광령리 2615,63063,1992-12-11,www.jtu.ac.kr,2026-08-01T19:45:45.673Z
0000534,조선이공대학교,본교,전문대학,전남광주,사립,고등교육법,조선대학교,기존,Chosun College Of Science & Technoloy,전남광주통합특별시 동구 조선이공대길 11(서석동) 조선이공대학교,전남광주통합특별시 동구 서석동 240,61453,1963-01-28,www.cst.ac.kr,2026-08-01T19:45:45.673Z
0000536,충북보건과학대학교,본교,전문대학,충북,사립,고등교육법,주성학원,기존,Chungbuk Health And Science University,"충청북도 청주시 청원구 내수읍 덕암길 10 (덕암리, 충북보건과학대학교)",충청북도 청주시 청원구 내수읍 덕암리 669,28150,1992-03-12,www.chsu.ac.kr,2026-08-01T19:45:45.673Z
0000539,진주보건대학교,본교,전문대학,경남,사립,고등교육법,한가람학원,기존,Jinju Health College,"경상남도 진주시 의병로 51 (상봉동, 진주보건대학)",경상남도 진주시 유곡동 160,52655,1971-12-23,www.jhc.ac.kr,2026-08-01T19:45:45.673Z
