year,half,school_kind,estb,school_division,region,status,school_code_std,school_name,student_quota,recruitment_suspension,enrolled_total,enrolled_within,enrolled_outside,fill_rate,fill_rate_within,uploaded_at
2022,상반기,전문대학,공립,,경북,폐교,0000405,경북도립대학교,944,0,850,803,47,90,85.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경북,기존,0000438,경북보건대학교,1166,0,1212,1057,155,103.9,90.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경북,기존,0000438,경북보건대학교,1181,0,1250,1054,196,105.8,89.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경북,기존,0002642,경북전문대학교,2341,92,2653,1994,659,118,88.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경북,기존,0002642,경북전문대학교,2340,92,2643,1893,750,117.6,84.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,인천,기존,0000422,경인여자대학교,4003,0,4415,3479,936,110.3,86.9,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,인천,기존,0000422,경인여자대학교,4002,0,4170,3261,909,104.2,81.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,대구,기존,0000425,계명문화대학교,4740,0,4421,3808,613,93.3,80.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,대구,기존,0000425,계명문화대학교,4757,0,4534,3999,535,95.3,84.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000426,계원예술대학교,2499,0,2680,2298,382,107.2,92,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000426,계원예술대학교,2424,0,2804,2440,364,115.7,100.7,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,전남,기존,0000428,광양보건대학교,1594,193,356,317,39,25.4,22.6,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,전남,기존,0000428,광양보건대학교,1366,217,160,141,19,13.9,12.3,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,광주,기존,0000429,광주보건대학교,3239,0,3557,2861,696,109.8,88.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,광주,기존,0000429,광주보건대학교,3239,0,3639,2916,723,112.3,90,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경북,기존,0000430,구미대학교,3645,0,4939,3144,1795,135.5,86.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경북,기존,0000430,구미대학교,3645,0,5259,3213,2046,144.3,88.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000549,국제대학교,3863,0,2945,2728,217,76.2,70.6,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000549,국제대학교,3683,0,3107,2703,404,84.4,73.4,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,전북,기존,0002971,군산간호대학교,884,0,1149,841,308,130,95.1,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,전북,기존,0002971,군산간호대학교,884,0,1149,846,303,130,95.7,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,전북,기존,0000432,군장대학교,1569,0,1798,1326,472,114.6,84.5,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,전북,기존,0000432,군장대학교,1565,0,1741,1380,361,111.2,88.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,광주,기존,0002972,기독간호대학교,444,0,584,428,156,131.5,96.4,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,광주,기존,0002972,기독간호대학교,444,0,600,438,162,135.1,98.6,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000440,김포대학교,2902,0,2380,1772,608,82,61.1,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000440,김포대학교,2724,0,2039,1564,475,74.9,57.4,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경남,기존,0000569,김해대학교,1296,0,1378,1140,238,106.3,88,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경남,기존,0000569,김해대학교,1306,0,1440,1169,271,110.3,89.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,전남,기존,0000435,나주대학교,1867,0,1417,1349,68,75.9,72.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,전남,기존,0000435,나주대학교,1782,0,1307,1266,41,73.3,71,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000441,농협대학교,176,0,430,185,245,244.3,105.1,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000441,농협대학교,175,0,399,171,228,228,97.7,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경북,기존,0000442,대경대학교,3854,0,3460,2880,580,89.8,74.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경북,기존,0000442,대경대학교,3830,163,3767,3095,672,102.7,84.4,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,대구,기존,0000443,대구공업대학교,1538,0,1728,1350,378,112.4,87.8,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,대구,기존,0000443,대구공업대학교,1256,0,1475,1165,310,117.4,92.8,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,대구,기존,0000446,대구과학대학교,3879,0,3840,3241,599,99,83.6,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,대구,기존,0000446,대구과학대학교,3879,0,4113,3434,679,106,88.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,대구,기존,0000444,대구보건대학교,6192,0,6440,5227,1213,104,84.4,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,대구,기존,0000444,대구보건대학교,6206,0,6650,5355,1295,107.2,86.3,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,대전,기존,0000546,대덕대학교,3662,0,2705,2371,334,73.9,64.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,대전,기존,0000546,대덕대학교,2947,0,2206,1868,338,74.9,63.4,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,부산,기존,0000447,대동대학교,1494,0,1424,1162,262,95.3,77.8,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,부산,기존,0000447,대동대학교,1430,0,1478,1175,303,103.4,82.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000448,대림대학교,6081,0,6733,5231,1502,110.7,86,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000448,대림대학교,5718,0,6901,5343,1558,120.7,93.4,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,충북,기존,0000449,대원대학교,2518,0,2155,1907,248,85.6,75.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,충북,기존,0000449,대원대학교,2372,0,2002,1764,238,84.4,74.4,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,대전,기존,0000453,대전과학기술대학교,4190,0,3870,3108,762,92.4,74.2,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,대전,기존,0000453,대전과학기술대학교,4115,0,3880,3081,799,94.3,74.9,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,대전,기존,0000451,대전보건대학교,5363,0,4968,4250,718,92.6,79.2,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,대전,기존,0000451,대전보건대학교,5250,0,4815,4098,717,91.7,78.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,광주,기존,0000460,동강대학교,2847,0,2457,2119,338,86.3,74.4,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,광주,기존,0000460,동강대학교,2611,0,2582,2210,372,98.9,84.6,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000457,동남보건대학교,4128,0,4518,3700,818,109.4,89.6,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000457,동남보건대학교,4123,0,4569,3703,866,110.8,89.8,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000450,동서울대학교,5481,0,5327,4658,669,97.2,85,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000450,동서울대학교,5561,0,5788,5067,721,104.1,91.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000461,동아방송예술대학교,2469,0,2785,2132,653,112.8,86.4,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000461,동아방송예술대학교,2469,0,3043,2259,784,123.2,91.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,전남,기존,0000462,동아보건대학교,1522,0,1395,1191,204,91.7,78.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,전남,기존,0000462,동아보건대학교,1403,0,1261,1105,156,89.9,78.8,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,서울,기존,0000463,동양미래대학교,4976,0,5428,4316,1112,109.1,86.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,서울,기존,0000463,동양미래대학교,5056,0,5943,4767,1176,117.5,94.3,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경남,기존,0000509,동원과학기술대학교,1950,0,2250,1612,638,115.4,82.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경남,기존,0000509,동원과학기술대학교,1919,0,2372,1639,733,123.6,85.4,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000465,동원대학교,3256,0,2659,2309,350,81.7,70.9,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000465,동원대학교,3018,0,2630,2262,368,87.1,75,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,부산,기존,0000466,동의과학대학교,4775,0,4129,3251,878,86.5,68.1,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,부산,기존,0000466,동의과학대학교,4263,0,4102,3204,898,96.2,75.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000469,두원공과대학교,4532,0,3110,2846,264,68.6,62.8,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000469,두원공과대학교,4209,0,2559,2305,254,60.8,54.8,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경남,기존,0000470,마산대학교,5361,0,5176,4346,830,96.5,81.1,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경남,기존,0000470,마산대학교,5349,0,5341,4472,869,99.9,83.6,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,서울,기존,0000473,명지전문대학,5752,0,6086,4885,1201,105.8,84.9,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,서울,기존,0000473,명지전문대학,5635,0,6694,5414,1280,118.8,96.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,전남,기존,0000474,목포과학대학교,2329,0,2209,1962,247,94.8,84.2,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,전남,기존,0000474,목포과학대학교,2321,0,2329,2075,254,100.3,89.4,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경북,기존,0000475,문경대학교,830,0,819,725,94,98.7,87.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경북,기존,0000475,문경대학교,835,0,842,739,103,100.8,88.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,서울,기존,0000476,배화여자대학교,2599,0,2619,2245,374,100.8,86.4,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,서울,기존,0000476,배화여자대학교,2518,0,2841,2471,370,112.8,98.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,충남,기존,0000543,백석문화대학교,5387,0,4605,3956,649,85.5,73.4,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,충남,기존,0000543,백석문화대학교,5330,0,4394,3802,592,82.4,71.3,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,전북,기존,0000477,백제예술대학교,1320,0,1023,967,56,77.5,73.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,전북,기존,0000477,백제예술대학교,1280,0,1084,1017,67,84.7,79.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,부산,기존,0000479,부산경상대학교,2855,295,2287,1938,349,89.3,75.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,부산,기존,0000479,부산경상대학교,2608,80,2484,2152,332,98.3,85.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,부산,기존,0000481,부산과학기술대학교,2984,0,3010,2307,703,100.9,77.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,부산,기존,0000481,부산과학기술대학교,2805,0,3119,2417,702,111.2,86.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,부산,기존,0000467,부산보건대학교,3083,0,2609,2247,362,84.6,72.9,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,부산,기존,0000467,부산보건대학교,2850,0,2522,2125,397,88.5,74.6,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,부산,기존,0000480,부산여자대학교,2661,0,2350,2063,287,88.3,77.5,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,부산,기존,0000480,부산여자대학교,2362,0,2192,1850,342,92.8,78.3,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,부산,기존,0000561,부산예술대학교,902,0,561,522,39,62.2,57.9,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,부산,기존,0000561,부산예술대학교,901,0,627,594,33,69.6,65.9,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000482,부천대학교,5286,0,7096,4737,2359,134.2,89.6,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000482,부천대학교,5266,0,7523,5119,2404,142.9,97.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,서울,기존,0000483,삼육보건대학교,1072,0,1271,963,308,118.6,89.8,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,서울,기존,0000483,삼육보건대학교,1060,0,1327,1023,304,125.2,96.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,강원,폐교,0000485,상지영서대학교,160,0,161,155,6,100.6,96.9,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,강원,폐교,0000485,상지영서대학교,0,0,47,45,2,0,0,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경북,폐교,0002645,서라벌대학교,650,0,572,491,81,88,75.5,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경북,폐교,0002645,서라벌대학교,650,0,580,507,73,89.2,78,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,광주,기존,0002646,서영대학교,4123,0,4806,3584,1222,116.6,86.9,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,광주,기존,0002646,서영대학교,4132,0,4912,3676,1236,118.9,89,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,서울,기존,0002973,서울여자간호대학교,672,0,904,614,290,134.5,91.4,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,서울,기존,0002973,서울여자간호대학교,672,0,919,627,292,136.8,93.3,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000489,서울예술대학교,1841,0,3026,1773,1253,164.4,96.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000489,서울예술대학교,1792,0,3094,1783,1311,172.7,99.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,서울,기존,0000490,서일대학교,5438,0,5373,4548,825,98.8,83.6,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,서울,기존,0000490,서일대학교,5590,0,5872,4926,946,105,88.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000566,서정대학교,3170,0,6108,2695,3413,192.7,85,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000566,서정대학교,3123,0,6635,3051,3584,212.5,97.7,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경북,기존,0000550,선린대학교,2214,0,2099,1749,350,94.8,79,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경북,기존,0000550,선린대학교,2145,0,2111,1783,328,98.4,83.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,부산,폐교,0000493,성심외국어대학,0,0,0,0,0,0,0,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,부산,폐교,0000493,성심외국어대학,0,0,0,0,0,0,0,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경북,기존,0002647,성운대학교,1252,0,1396,1083,313,111.5,86.5,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경북,기존,0002647,성운대학교,1259,0,1540,1161,379,122.3,92.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,강원,기존,0000515,세경대학교,956,0,914,783,131,95.6,81.9,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,강원,기존,0000515,세경대학교,951,0,917,772,145,96.4,81.2,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,강원,기존,0000567,송곡대학교,575,0,614,424,190,106.8,73.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,강원,기존,0000567,송곡대학교,573,0,736,490,246,128.4,85.5,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,강원,기존,0000564,송호대학교,892,1,870,684,186,97.6,76.8,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,강원,기존,0000564,송호대학교,890,1,777,612,165,87.4,68.8,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,대구,기존,0002649,수성대학교,3235,0,3088,2643,445,95.5,81.7,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,대구,기존,0002649,수성대학교,3075,0,3348,2829,519,108.9,92,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000497,수원과학대학교,5313,0,4369,3890,479,82.2,73.2,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000497,수원과학대학교,4814,0,4292,3786,506,89.2,78.6,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000496,수원여자대학교,4064,0,3842,3445,397,94.5,84.8,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000496,수원여자대학교,4008,0,3851,3441,410,96.1,85.9,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,전남,기존,0000498,순천제일대학교,2455,0,2377,1997,380,96.8,81.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,전남,기존,0000498,순천제일대학교,2434,0,2508,2138,370,103,87.8,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,서울,기존,0000500,숭의여자대학교,3248,0,3125,2859,266,96.2,88,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,서울,기존,0000500,숭의여자대학교,3132,0,3206,2916,290,102.4,93.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000501,신구대학교,6175,0,6183,5346,837,100.1,86.6,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,경기,기존,0000501,신구대학교,6080,0,6318,5481,837,103.9,90.1,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,충남,기존,0000502,신성대학교,3492,152,3090,2548,542,92.5,76.3,2026-08-07T09:07:29.509Z
2022,상반기,전문대학,사립,,충남,기존,0000502,신성대학교,3274,152,2898,2394,504,92.8,76.7,2026-08-07T09:07:29.509Z
2021,하반기,전문대학,사립,,경기,기존,0000506,신안산대학교,3795,0,2900,2579,321,76.4,68,2026-08-07T09:07:29.509Z
