year,school_code_std,school_name,corp_name,school_division,region,estb,school_status,land_appraised,land_net_income,building_appraised,building_net_income,securities_appraised,securities_net_income,deposit_appraised,deposit_net_income,other_appraised,other_net_income,collateral_deduction,total_appraised,total_net_income,uploaded_at
2023,0000594,한국폴리텍 III 대학 강릉캠퍼스,한국폴리텍,전문대학,강원,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0002854,한국폴리텍 III 대학 원주캠퍼스,한국폴리텍,전문대학,강원,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000593,한국폴리텍 III 대학 춘천캠퍼스,한국폴리텍,전문대학,강원,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000603,한국폴리텍 IV 대학 대전캠퍼스,한국폴리텍,전문대학,대전,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000606,한국폴리텍 IV 대학 아산캠퍼스,한국폴리텍,전문대학,충남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000604,한국폴리텍 IV 대학 청주캠퍼스,한국폴리텍,전문대학,충북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000607,한국폴리텍 IV 대학 충남캠퍼스,한국폴리텍,전문대학,충남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000616,한국폴리텍 V 대학 광주캠퍼스,한국폴리텍,전문대학,광주,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0002975,한국폴리텍 V 대학 순천캠퍼스,한국폴리텍,전문대학,전남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000620,한국폴리텍 V 대학 익산캠퍼스,한국폴리텍,전문대학,전북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000619,한국폴리텍 V 대학 전남캠퍼스,한국폴리텍,전문대학,전남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000617,한국폴리텍 V 대학 전북캠퍼스,한국폴리텍,전문대학,전북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000624,한국폴리텍 VI 대학 구미캠퍼스,한국폴리텍,전문대학,경북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000623,한국폴리텍 VI 대학 대구캠퍼스,한국폴리텍,전문대학,대구,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000636,한국폴리텍 VI 대학 영남융합기술캠퍼스,한국폴리텍,전문대학,대구,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0002674,한국폴리텍 VI 대학 영주캠퍼스,한국폴리텍,전문대학,경북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0003163,한국폴리텍 VII 대학 동부산캠퍼스,한국폴리텍,전문대학,부산,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000632,한국폴리텍 VII 대학 부산캠퍼스,한국폴리텍,전문대학,부산,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000633,한국폴리텍 VII 대학 울산캠퍼스,한국폴리텍,전문대학,울산,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0003157,한국폴리텍 VII 대학 진주캠퍼스,한국폴리텍,전문대학,경남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000631,한국폴리텍 VII 대학 창원캠퍼스,한국폴리텍,전문대학,경남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0003104,한국폴리텍 특성화대학 로봇캠퍼스,한국폴리텍,전문대학,경북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000635,한국폴리텍 특성화대학 바이오캠퍼스,한국폴리텍,전문대학,충남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000637,한국폴리텍 특성화대학 반도체융합캠퍼스,한국폴리텍,전문대학,경기,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000638,한국폴리텍 특성화대학 항공캠퍼스,한국폴리텍,전문대학,경남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2023,0000194,한국항공대학교,정석인하학원,대학,경기,사립,기존,22392078,145800,2967478,980200,141774841,1395969,4511864,197982,0,0,0,171646261,2719951,2026-08-06T23:37:18.005Z
2023,0000195,한남대학교,대전기독학원,대학,대전,사립,기존,17282366,0,3436940,100000,0,0,3081533,0,0,0,4113000,19687839,100000,2026-08-06T23:37:18.005Z
2023,0000196,한동대학교,한동대학교,대학,경북,사립,기존,39432408,0,0,0,0,0,6230000,138881,0,0,0,45662408,138881,2026-08-06T23:37:18.005Z
2023,0000197,한라대학교,배달학원,대학,강원,사립,기존,0,0,0,0,2272027,86951,0,0,0,0,0,2272027,86951,2026-08-06T23:37:18.005Z
2023,0000673,한림국제대학원대학교,일송학원,대학원대학,서울,사립,기존,549800421,42722248,205208375,42722248,0,0,1897076,24827,0,0,0,756905872,85469323,2026-08-06T23:37:18.005Z
2023,0000198,한림대학교,일송학원,대학,강원,사립,기존,549800421,42722248,205208375,42722248,0,0,1897076,24827,0,0,0,756905872,85469323,2026-08-06T23:37:18.005Z
2023,0000553,한림성심대학교,일송학원,전문대학,강원,사립,기존,549800421,42722248,205208375,42722248,0,0,1897076,24827,0,0,0,756905872,85469323,2026-08-06T23:37:18.005Z
2023,0000676,한반도국제대학원대학교,트리니티학원,대학원대학,서울,사립,기존,1420220,0,1866630,75200,0,0,0,0,0,0,0,3286850,75200,2026-08-06T23:37:18.005Z
2023,0000199,한서대학교,함주학원,대학,충남,사립,기존,5926812,0,929324,197103,0,0,0,0,0,0,0,6856136,197103,2026-08-06T23:37:18.005Z
2023,0000200,한성대학교,한성(漢城)학원,대학,서울,사립,기존,40767194,0,4806132,623566,0,0,7382582,71024,0,0,108000,52847908,694590,2026-08-06T23:37:18.005Z
2023,0000201,한세대학교,한세대학교,대학,경기,사립,기존,13584690,0,11178193,0,0,0,136025,0,0,0,0,24898908,0,2026-08-06T23:37:18.005Z
2023,0000202,한신대학교,한신학원,대학,경기,사립,기존,8464512,0,0,0,0,0,1006047,8066,0,0,0,9470559,8066,2026-08-06T23:37:18.005Z
2023,0000203,한양대학교,한양학원,대학,서울,사립,기존,333547094,747204,11013474,1484899,335351165,14167299,1161004,598,0,0,0,681072737,16400000,2026-08-06T23:37:18.005Z
2023,0000331,한양사이버대학교,한양학원,대학,서울,사립,기존,333547094,747204,11013474,1484899,335351165,14167299,1161004,598,0,0,0,681072737,16400000,2026-08-06T23:37:18.005Z
2023,0000554,한양여자대학교,한양학원,전문대학,서울,사립,기존,333547094,747204,11013474,1484899,335351165,14167299,1161004,598,0,0,0,681072737,16400000,2026-08-06T23:37:18.005Z
2023,0000555,한영대학교,봉헌학원,전문대학,전남,사립,기존,27365,0,0,0,0,0,604656,9545,0,0,0,632021,9545,2026-08-06T23:37:18.005Z
2023,0000206,한일장신대학교,한일신학,대학,전북,사립,기존,1396608,0,508095,21399,0,0,0,0,0,0,0,1904703,21399,2026-08-06T23:37:18.005Z
2023,0000647,합동신학대학원대학교,자유학원,대학원대학,경기,사립,기존,0,0,0,0,0,0,1507362,20140,0,0,0,1507362,20140,2026-08-06T23:37:18.005Z
2023,0000207,협성대학교,삼일학원,대학,경기,사립,기존,1723489,0,1771827,24500,0,575,416423,7237,0,0,0,3911739,32312,2026-08-06T23:37:18.005Z
2023,0000556,혜전대학교,혜전학원,전문대학,충남,사립,기존,43826951,159333,199475,0,0,0,2333341,44767,0,0,0,46359767,204100,2026-08-06T23:37:18.005Z
2023,0000208,호남대학교,성인학원,대학,광주,사립,기존,8648254,0,1826688,342200,0,0,0,0,0,0,0,10474942,342200,2026-08-06T23:37:18.005Z
2023,0000209,호남신학대학교,호남신학대학교,대학,광주,사립,기존,3827395,0,503306,30393,0,0,869829,16221,0,0,0,5200530,46614,2026-08-06T23:37:18.005Z
2023,0000415,호산대학교,호산교육재단,전문대학,경북,사립,기존,12618685,0,1807805,205658,50000,0,2716745,0,0,0,0,17193235,205658,2026-08-06T23:37:18.005Z
2023,0000211,호서대학교,호서학원,대학,충남,사립,기존,52776990,0,7944884,252000,15930,17641,30000,0,0,0,440360,60327444,269641,2026-08-06T23:37:18.005Z
2023,0000282,호원대학교,정은학원,대학,전북,사립,기존,3023833,0,14400,0,39113,2331,6591006,117381,0,0,0,9668352,119712,2026-08-06T23:37:18.005Z
2023,0000212,홍익대학교,홍익학원,대학,서울,사립,기존,81810919,0,12582703,641680,2758,1223,68130850,1852673,0,0,0,162527230,2495576,2026-08-06T23:37:18.005Z
2023,0000233,화성의과학대학교,신경학원,대학,경기,사립,기존,6713422,0,0,0,0,0,0,0,0,0,0,6713422,0,2026-08-06T23:37:18.005Z
2023,0000333,화신사이버대학교,화신학원,대학,부산,사립,기존,23578204,24000,3242240,412000,0,0,2514411,77126,0,0,0,29334855,513126,2026-08-06T23:37:18.005Z
2023,0000648,횃불트리니티신학대학원대학교,횃불학원,대학원대학,서울,사립,기존,0,0,0,0,0,0,4200000,79813,0,0,0,4200000,79813,2026-08-06T23:37:18.005Z
2022,0000579,ICT폴리텍대학,학교법인 ICT폴리텍대학,전문대학,경기,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2022,0002748,가야대학교(김해),대구학원,대학,경남,사립,기존,15022847,8000,3668119,339212,0,0,739734,5652,0,0,0,19430700,352864,2026-08-06T23:37:18.005Z
2022,0000063,가천대학교,가천학원,대학,경기,사립,기존,30672289,0,1870764,0,0,0,32900976,140000,0,0,0,65444029,140000,2026-08-06T23:37:18.005Z
2022,0000072,가톨릭관동대학교,인천가톨릭학원,대학,강원,사립,기존,42062306,74901,96826713,1967060,0,0,569359,11732,0,0,23924123,115534255,2053693,2026-08-06T23:37:18.005Z
2022,0000215,가톨릭꽃동네대학교,꽃동네현도학원,대학,충북,사립,기존,33324363,0,3609541,1500000,0,0,12020493,93280,0,0,0,48954397,1593280,2026-08-06T23:37:18.005Z
2022,0000046,가톨릭대학교,가톨릭학원,대학,경기,사립,기존,88938045,0,14225022,2414938,0,0,4876748,10650,0,24034,0,108039815,2449622,2026-08-06T23:37:18.005Z
2022,0000410,가톨릭상지대학교,상지학원(전문),전문대학,경북,사립,기존,0,0,0,0,0,0,1720000,26416,0,0,0,1720000,26416,2026-08-06T23:37:18.005Z
2022,0000050,감리교신학대학교,감리교신학원,대학,서울,사립,기존,39116482,0,9174330,487000,0,0,0,0,0,0,1856412,46434400,487000,2026-08-06T23:37:18.005Z
2022,0000051,강남대학교,강남학원,대학,경기,사립,기존,31091801,0,11592354,664600,18010820,0,4763622,44725,0,0,10560280,54898317,709325,2026-08-06T23:37:18.005Z
2022,0000433,강동대학교,숭희학원,전문대학,충북,사립,기존,62280,0,0,0,0,0,773993,7998,0,0,0,836273,7998,2026-08-06T23:37:18.005Z
2022,0000514,강릉영동대학교,현송학원,전문대학,강원,사립,기존,150467,0,0,0,0,0,0,0,0,0,0,150467,0,2026-08-06T23:37:18.005Z
2022,0000079,강서대학교,한국그리스도의교회학원,대학,서울,사립,기존,47366324,0,3013196,130000,0,0,0,0,0,0,2652157,47727363,130000,2026-08-06T23:37:18.005Z
2022,0000548,강원관광대학교,분진학원,전문대학,강원,사립,폐교,13302601,1700,2939174,781224,0,0,201600,11,0,0,0,16443375,782935,2026-08-06T23:37:18.005Z
2022,0000663,개신대학원대학교,종암중앙학원,대학원대학,서울,사립,기존,269370,0,199000,0,0,0,950000,14619,0,0,0,1418370,14619,2026-08-06T23:37:18.005Z
2022,0000412,거제대학교,덕부학원,전문대학,경남,사립,기존,0,0,1948000,62650,0,0,5831940,37350,0,0,0,7779940,100000,2026-08-06T23:37:18.005Z
2022,0000052,건국대학교,건국대학교,대학,서울,사립,기존,1180292424,0,674487711,6366586,0,0,1776000,33496,0,0,682047764,1174508371,6400082,2026-08-06T23:37:18.005Z
2022,0000643,건신대학원대학교,복음신학원,대학원대학,대전,사립,기존,955770,4363,384381,19635,0,0,0,0,0,0,130974,1209177,23998,2026-08-06T23:37:18.005Z
2022,0000054,건양대학교,건양교육재단,대학,충남,사립,기존,13654091,0,15320904,2500000,0,0,42273073,686132,0,0,0,71248068,3186132,2026-08-06T23:37:18.005Z
2022,0000335,건양사이버대학교,건양교육재단,대학,대전,사립,기존,13654091,0,15320904,2500000,0,0,42273073,686132,0,0,0,71248068,3186132,2026-08-06T23:37:18.005Z
2022,0000560,경기과학기술대학교,한국산업기술대학,전문대학,경기,사립,기존,0,0,8190000,437013,1309435,0,19552525,258480,0,0,1521878,27530082,695493,2026-08-06T23:37:18.005Z
2022,0000056,경기대학교,경기학원,대학,경기,사립,기존,10067895,0,2297000,55000,0,0,1409534,15000,0,0,0,13774429,70000,2026-08-06T23:37:18.005Z
2022,0000059,경남대학교,한마학원,대학,경남,사립,기존,50809849,705432,10571680,304568,7090873,0,29770131,337168,380000,0,0,98622533,1347168,2026-08-06T23:37:18.005Z
2022,0002640,경남정보대학교,동서학원,전문대학,부산,사립,기존,16770658,0,18753443,990000,1454000,0,38743620,0,0,0,2101070,73620651,990000,2026-08-06T23:37:18.005Z
2022,0000060,경동대학교,경동대학교,대학,강원,사립,기존,91153264,126384,8985427,2670616,0,0,3531783,25053,78000,0,3865720,99882754,2822053,2026-08-06T23:37:18.005Z
2022,0000416,경민대학교,경민학원,전문대학,경기,사립,기존,14733923,16750,11509802,110000,0,0,27655,0,0,0,4271610,21999770,126750,2026-08-06T23:37:18.005Z
2022,0002641,경복대학교,경복대학교,전문대학,경기,사립,기존,15772781,27363,1310922,384000,0,0,1500000,13646,0,0,0,18583703,425009,2026-08-06T23:37:18.005Z
2022,0000456,경북과학대학교,경북과학대학교,전문대학,경북,사립,기존,2535040,36000,594529,26640,0,0,60000,0,0,0,30000,3159569,62640,2026-08-06T23:37:18.005Z
2022,0000438,경북보건대학교,양산학원,전문대학,경북,사립,기존,328258,0,0,0,0,0,376111,3535,0,18000,0,704369,21535,2026-08-06T23:37:18.005Z
2022,0002642,경북전문대학교,경영교육재단,전문대학,경북,사립,기존,1363867,2507,0,0,161094,6627,940000,0,0,0,0,2464961,9134,2026-08-06T23:37:18.005Z
2022,0000062,경성대학교,한성(韓星)학원,대학,부산,사립,기존,7411975,1864,117000,0,0,0,3668039,26967,0,0,0,11197014,28831,2026-08-06T23:37:18.005Z
2022,0000668,경안대학원대학교,경안신학원,대학원대학,경북,사립,기존,558476,0,0,0,0,0,600000,8801,0,0,0,1158476,8801,2026-08-06T23:37:18.005Z
2022,0000244,경운대학교,숭선학원,대학,경북,사립,기존,12205224,0,6604207,254877,0,0,2585222,32221,0,0,100000,21294653,287098,2026-08-06T23:37:18.005Z
2022,0000285,경운대학교(산업대),숭선학원,대학,경북,사립,폐교,12205224,0,6604207,254877,0,0,2585222,32221,0,0,100000,21294653,287098,2026-08-06T23:37:18.005Z
2022,0000422,경인여자대학교,태양학원,전문대학,인천,사립,기존,17536375,0,1363498,293000,0,0,480000,0,0,0,37000,19342873,293000,2026-08-06T23:37:18.005Z
2022,0000064,경일대학교,일청학원,대학,경북,사립,기존,36954484,151272,21092422,90000,0,0,7500712,26513,0,0,1861000,63686618,267785,2026-08-06T23:37:18.005Z
2022,0000066,경희대학교,경희학원,대학,서울,사립,기존,58579269,0,24695440,8129999,6018063,207000,23423745,234910,0,0,0,112716517,8571909,2026-08-06T23:37:18.005Z
2022,0000318,경희사이버대학교,경희학원,대학,서울,사립,기존,58579269,0,24695440,8129999,6018063,207000,23423745,234910,0,0,0,112716517,8571909,2026-08-06T23:37:18.005Z
2022,0000068,계명대학교,계명대학교,대학,대구,사립,기존,122641362,139000,20688649,1534353,38320,0,3430000,24447,0,0,0,146798331,1697800,2026-08-06T23:37:18.005Z
2022,0000425,계명문화대학교,계명대학교,전문대학,대구,사립,기존,122641362,139000,20688649,1534353,38320,0,3430000,24447,0,0,0,146798331,1697800,2026-08-06T23:37:18.005Z
2022,0002643,계약신학대학원대학교,계약학원,대학원대학,경기,사립,폐교,0,0,1694697,55830,0,0,0,0,0,0,0,1694697,55830,2026-08-06T23:37:18.005Z
2022,0000426,계원예술대학교,계원학원,전문대학,경기,사립,기존,0,0,0,0,60818280,0,2238700,48702,0,0,0,63056980,48702,2026-08-06T23:37:18.005Z
2022,0000069,고려대학교,고려중앙학원,대학,서울,사립,기존,132237220,44164,39906088,17493558,10513348,279773,2714000,3352,7096125,0,0,192466781,17820847,2026-08-06T23:37:18.005Z
2022,0000328,고려사이버대학교,고려중앙학원,대학,서울,사립,기존,132237220,44164,39906088,17493558,10513348,279773,2714000,3352,7096125,0,0,192466781,17820847,2026-08-06T23:37:18.005Z
2022,0000071,고신대학교,대한예수교장로회총회고려학원,대학,부산,사립,기존,8438894,0,6029511,600000,0,0,0,0,0,0,0,14468405,600000,2026-08-06T23:37:18.005Z
2022,0000073,광신대학교,광신학원,대학,광주,사립,기존,6637740,0,1311323,87909,0,0,522632,17887,0,0,100000,8371695,105796,2026-08-06T23:37:18.005Z
2022,0000428,광양보건대학교,양남학원,전문대학,전남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2022,0000074,광운대학교,광운학원,대학,서울,사립,기존,19676450,0,210052,300000,0,0,2218386,206,0,50000,0,22104888,350206,2026-08-06T23:37:18.005Z
2022,0000075,광주가톨릭대학교,대건학당,대학,전남,사립,기존,0,0,0,0,0,0,934397,10278,0,0,0,934397,10278,2026-08-06T23:37:18.005Z
2022,0000231,광주대학교,호심학원,대학,광주,사립,기존,8873378,0,2438687,311350,17190425,1082068,0,0,555029,0,0,29057519,1393418,2026-08-06T23:37:18.005Z
2022,0000429,광주보건대학교,전라기독학원,전문대학,광주,사립,기존,147109,0,0,0,0,0,2435400,25333,0,0,0,2582509,25333,2026-08-06T23:37:18.005Z
2022,0000076,광주여자대학교,송강학원,대학,광주,사립,기존,8995918,0,2346145,116412,0,0,3931032,15526,0,0,2658850,12614245,131938,2026-08-06T23:37:18.005Z
2022,0000430,구미대학교,구미교육재단,전문대학,경북,사립,기존,7994339,0,2054900,66109,881894,0,233667,3383,0,0,0,11164800,69492,2026-08-06T23:37:18.005Z
2022,0002857,구세군사관대학원대학교,구세군학원,대학원대학,경기,사립,기존,0,0,5452454,108000,0,0,300000,0,0,0,0,5752454,108000,2026-08-06T23:37:18.005Z
2022,0000078,국민대학교,국민학원,대학,서울,사립,기존,144157073,6041000,21867812,0,7759879,0,7029315,0,0,0,2690000,178124079,6041000,2026-08-06T23:37:18.005Z
2022,0000657,국제뇌교육종합대학원대학교,한문화학원,대학원대학,충남,사립,기존,0,0,13506000,213606,268962,2720,0,0,0,0,850000,12924962,216326,2026-08-06T23:37:18.005Z
