year,cohort,school_rep_code,school_rep_name,region,estb,school_division,appraised_gross,collateral_deduction,appraised_net,income_total,tuition_revenue,secure_rate,revenue_rate,campus_count,has_alimi,updated_at
2024,university,0000158,호남신학대학교,광주,사립,대학,5218585,0,5218585,73788,4272719.96,122.1,1.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000048,계명대학교,대구,사립,대학,154361309,0,154361309,130000,158962355.4,97.1,0.1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000067,대전대학교,대전,사립,대학,23799580,0,23799580,148206,61681834.35,38.6,0.6,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000182,대전신학대학교,대전,사립,대학,1539063,0,1539063,66060,783874.67,196.3,4.3,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000080,목원대학교,대전,사립,대학,13701390,0,13701390,316000,51973769.75,26.4,2.3,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000081,배재대학교,대전,사립,대학,154981183,44279323,110701860,3559000,53496788.13,206.9,2.3,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000184,우송대학교,대전,사립,대학,82022743,0,82022743,3086118,77163331.23,106.3,3.8,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000120,을지대학교,대전,사립,대학,211210963,0,211210963,59164,39673746.26,532.4,0,3,Y,2026-08-15T07:41:06.072Z
2024,university,0000551,한국침례신학대학교,대전,사립,대학,5279379,0,5279379,128631,8722069.77,60.5,2.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000145,한남대학교,대전,사립,대학,23629863,4110000,19519863,228998,82066090.58,23.8,1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000043,경성대학교,부산,사립,대학,20879748,0,20879748,291681,80362779.87,26,1.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000050,고신대학교,부산,사립,대학,13166500,0,13166500,600000,24914152.24,52.8,4.6,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000180,동명대학교,부산,사립,대학,62705000,0,62705000,1274000,47258991.39,132.7,2,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000073,동서대학교,부산,사립,대학,56088043,2652130,53435913,2073300,59479492.22,89.8,3.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000075,동아대학교,부산,사립,대학,60672239,17962013,42710226,400797,139493098.4,30.6,0.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000077,동의대학교,부산,사립,대학,41974803,0,41974803,945609,95156994.47,44.1,2.3,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000082,부산가톨릭대학교,부산,사립,대학,5081695,0,5081695,204340,24012433.77,21.2,4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000083,부산외국어대학교,부산,사립,대학,48125125,0,48125125,1318000,42208168.43,114,2.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000106,신라대학교,부산,사립,대학,14725010,1057672,13667338,70000,46153414.97,29.6,0.5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000181,영산대학교,부산,사립,대학,61787716,947000,60840716,226631,33962400.01,179.1,0.4,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000035,감리교신학대학교,서울,사립,대학,40124350,643540,39480810,823200,7236508.369,545.6,2.1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000565,강서대학교,서울,사립,대학,56826817,0,56826817,0,10629653.11,534.6,0,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000037,건국대학교,서울,사립,대학,1783271494,661628331,1121643163,9292782,230009484.1,487.7,0.5,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000047,경희대학교,서울,사립,대학,112698755,0,112698755,10989015,304022097.4,37.1,9.8,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000049,고려대학교,서울,사립,대학,184330606,0,184330606,16449302,370357889.5,49.8,8.9,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000053,광운대학교,서울,사립,대학,13797825,0,13797825,402779,77906965.85,17.7,2.9,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000056,국민대학교,서울,사립,대학,178199192,2700000,175499192,6570000,156170435.7,112.4,3.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000070,덕성여자대학교,서울,사립,대학,279985021,0,279985021,5866062,40439891.68,692.3,2.1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000071,동국대학교,서울,사립,대학,152023773,0,152023773,5961188,211828189.3,71.8,3.9,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000072,동덕여자대학교,서울,사립,대학,89273313,321951,88951362,1032595,51619150.16,172.3,1.2,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000084,삼육대학교,서울,사립,대학,114063584,0,114063584,6530545,48986029.07,232.8,5.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000085,상명대학교,서울,사립,대학,39824466,0,39824466,673500,102362273.4,38.9,1.7,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000087,서강대학교,서울,사립,대학,68416257,3289410,65126847,1111384,114268672.7,57,1.6,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000088,서경대학교,서울,사립,대학,43483354,1974335,41509019,1035458,52451574.59,79.1,2.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000069,서울기독대학교,서울,사립,대학,6623542,605000,6018542,126729,3226845.333,186.5,1.9,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000091,서울여자대학교,서울,사립,대학,10253240,0,10253240,496748,51820066.1,19.8,4.8,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000539,서울한영대학교,서울,사립,대학,4414011,500000,3914011,20512,6120885.622,63.9,0.5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000096,성공회대학교,서울,사립,대학,5172921,500000,4672921,79011,16270096.76,28.7,1.5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000097,성균관대학교,서울,사립,대학,56873804,0,56873804,586999,292651796.9,19.4,1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000098,성신여자대학교,서울,사립,대학,17179908,0,17179908,563024,80046860.51,21.5,3.3,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000100,세종대학교,서울,사립,대학,287313987,0,287313987,1514212,137405100.4,209.1,0.5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000103,숙명여자대학교,서울,사립,대학,14556318,0,14556318,170000,105055898.4,13.9,1.2,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000105,숭실대학교,서울,사립,대학,24688208,424851,24263357,905782,141435307.5,17.2,3.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000110,연세대학교,서울,사립,대학,1055458905,0,1055458905,53284360,419752485.4,251.4,5,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000121,이화여자대학교,서울,사립,대학,195330510,0,195330510,8012229,207938667.4,93.9,4.1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000125,장로회신학대학교,서울,사립,대학,15650069,0,15650069,170000,15841301.43,98.8,1.1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000129,중앙대학교,서울,사립,대학,168122678,0,168122678,1723781,268725756.9,62.6,1,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000133,총신대학교,서울,사립,대학,13993032,3564280,10428752,135393,22251853.16,46.9,1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000134,추계예술대학교,서울,사립,대학,32870765,0,32870765,237489,11969413.18,274.6,0.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000142,한국성서대학교,서울,사립,대학,11454139,0,11454139,159065,7786420,147.1,1.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000143,한국외국어대학교,서울,사립,대학,231078428,4000000,227078428,4188510,142384265.5,159.5,1.8,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000150,한성대학교,서울,사립,대학,53888967,0,53888967,751799,58621527.94,91.9,1.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000153,한양대학교,서울,사립,대학,725136358,0,725136358,12830000,370553738.9,195.7,1.8,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000160,홍익대학교,서울,사립,대학,145075518,0,145075518,3846851,197491221.4,73.5,2.7,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000066,대전가톨릭대학교,세종,사립,대학,4095632,625718,3469914,66567,335560,1034.1,1.6,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000117,울산대학교,울산,사립,대학,137774212,0,137774212,4438429,95827810.36,143.8,3.2,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000123,인천가톨릭대학교,인천,사립,대학,138615732,51977936,86637796,5709930,6062726.796,1429,4.1,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000124,인하대학교,인천,사립,대학,179408860,0,179408860,4236489,170922488.3,105,2.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000054,광주가톨릭대학교,전남,사립,대학,934397,0,934397,42047,0,,4.5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000074,동신대학교,전남,사립,대학,17651294,3400000,14251294,224612,42018400.88,33.9,1.3,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000166,목포가톨릭대학교,전남,사립,대학,3066709,0,3066709,151889,3281371.33,93.5,5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000064,세한대학교,전남,사립,대학,11671843,0,11671843,110000,23651942.84,49.3,0.9,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000114,영산선학대학교,전남,사립,대학,4869485,0,4869485,2234172,67000,7267.9,45.9,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000190,초당대학교,전남,사립,대학,17890695,0,17890695,213125,18221748.3,98.2,1.2,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000173,예수대학교,전북,사립,대학,3279859,0,3279859,177811,3414171.66,96.1,5.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000164,예원예술대학교,전북,사립,대학,7867077,218892,7648185,283898,11165390.38,68.5,3.6,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000116,우석대학교,전북,사립,대학,21301319,0,21301319,468962,49069944.16,43.4,2.2,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000118,원광대학교,전북,사립,대학,29792829,504000,29288829,1696885,104370997.2,28.1,5.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000126,전주대학교,전북,사립,대학,18919119,0,18919119,288287,71511525.65,26.5,1.5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000155,한일장신대학교,전북,사립,대학,1904703,0,1904703,21399,5998204.834,31.8,1.1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000223,호원대학교,전북,사립,대학,9730565,0,9730565,173493,34247190.18,28.4,1.8,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000192,제주국제대학교,제주,사립,대학,8699788,0,8699788,74613,3112664,279.5,0.9,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000038,건양대학교,충남,사립,대학,71887729,0,71887729,4485631,48164101.24,149.3,6.2,2,Y,2026-08-15T07:41:06.072Z
2024,university,0000169,금강대학교,충남,사립,대학,5251624,0,5251624,96699,1101988.334,476.6,1.8,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000059,나사렛대학교,충남,사립,대학,6076858,0,6076858,41000,34449980.48,17.6,0.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000189,남서울대학교,충남,사립,대학,40243750,80000,40163750,503482,73303654.29,54.8,1.3,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000131,백석대학교,충남,사립,대학,18854511,0,18854511,700000,108822942,17.3,3.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000094,선문대학교,충남,사립,대학,178355758,8976900,169378858,3750000,66927928.74,253.1,2.1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000104,순천향대학교,충남,사립,대학,55721756,0,55721756,1826737,94255081.44,59.1,3.3,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000128,중부대학교,충남,사립,대학,29710477,9113000,20597477,4477,60115053.39,34.3,0,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000225,청운대학교,충남,사립,대학,48845364,0,48845364,199899,39668810.38,123.1,0.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000141,한국기술교육대학교,충남,사립,대학,8545419,0,8545419,157707,19879628.83,43,1.8,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000149,한서대학교,충남,사립,대학,6903474,0,6903474,134141,51771464.72,13.3,1.9,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000159,호서대학교,충남,사립,대학,60976122,576915,60399207,427607,103189941,58.5,0.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,45633407,0,45633407,1893718,3318157.668,1375.3,4.1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000058,극동대학교,충북,사립,대학,19151148,474742,18676406,71091,22301410.19,83.7,0.4,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000093,서원대학교,충북,사립,대학,25750949,0,25750949,888481,43499906.48,59.2,3.5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000099,세명대학교,충북,사립,대학,34897630,0,34897630,605795,45067151.51,77.4,1.7,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000113,유원대학교,충북,사립,대학,19874497,1009540,18864957,301000,22065422.41,85.5,1.5,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000183,중원대학교,충북,사립,대학,41619537,0,41619537,423804,23242096.72,179.1,1,1,Y,2026-08-15T07:41:06.072Z
2024,university,0000132,청주대학교,충북,사립,대학,21871518,0,21871518,165000,88862264.65,24.6,0.8,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,146500,0,146500,0,13847792.71,1.1,0,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000348,세경대학교,강원,사립,전문대학,1994822,0,1994822,74661,4001107.58,49.9,3.7,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000393,송곡대학교,강원,사립,전문대학,27679825,0,27679825,2631458,4306988.104,642.7,9.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000390,송호대학교,강원,사립,전문대학,23278490,230000,23048490,578814,4549566.115,506.6,2.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000542,한국골프과학기술대학교,강원,사립,전문대학,11710131,0,11710131,80000,3251815,360.1,0.7,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000383,한림성심대학교,강원,사립,전문대학,763902395,0,763902395,79182012,14475915.6,5277.1,10.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,29554446,710214,28844232,1101177,26446618.62,109.1,3.7,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000255,경민대학교,경기,사립,전문대학,24551366,4231414,20319952,131950,24658948.32,82.4,0.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000259,경복대학교,경기,사립,전문대학,12900416,0,12900416,503947,38343805.02,33.6,3.9,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000264,계원예술대학교,경기,사립,전문대학,54434020,200000,54234020,119155,20462488.81,265,0.2,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000379,국제대학교,경기,사립,전문대학,9106216,0,9106216,126496,15695934.11,58,1.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000277,김포대학교,경기,사립,전문대학,9592604,0,9592604,192753,9772804.29,98.2,2,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000278,농협대학교,경기,사립,전문대학,40000,0,40000,1412,1816450.66,2.2,3.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000285,대림대학교,경기,사립,전문대학,16300726,0,16300726,750000,44615760.97,36.5,4.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000294,동남보건대학교,경기,사립,전문대학,4086697,0,4086697,80211,29681542.07,13.8,2,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000287,동서울대학교,경기,사립,전문대학,1822832,0,1822832,52703,36873809.14,4.9,2.9,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,19756163,0,19756163,320000,22053852.32,89.6,1.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000302,동원대학교,경기,사립,전문대학,3225895,2315000,910895,238000,15627549.99,5.8,7.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000305,두원공과대학교,경기,사립,전문대학,47715927,0,47715927,1572357,14108210.39,338.2,3.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000316,부천대학교,경기,사립,전문대학,11884468,0,11884468,422712,44216270.12,26.9,3.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000323,서울예술대학교,경기,사립,전문대학,29679872,0,29679872,214454,25528610.99,116.3,0.7,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000392,서정대학교,경기,사립,전문대학,18732987,0,18732987,579401,44961683.51,41.7,3.1,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000330,수원과학대학교,경기,사립,전문대학,20193413,0,20193413,257923,17860575.71,113.1,1.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000329,수원여자대학교,경기,사립,전문대학,6735131,0,6735131,109480,24304677.56,27.7,1.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000334,신구대학교,경기,사립,전문대학,10324650,0,10324650,57658,39404084.13,26.2,0.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000339,신안산대학교,경기,사립,전문대학,14944009,489410,14454599,91672,13760718.89,105,0.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000340,안산대학교,경기,사립,전문대학,31871521,842880,31028641,813594,25387297.09,122.2,2.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000343,여주대학교,경기,사립,전문대학,1275000,0,1275000,41959,23481194.33,5.4,3.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000341,연성대학교,경기,사립,전문대학,20529288,0,20529288,401754,35126998.5,58.4,2,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000350,오산대학교,경기,사립,전문대학,19048666,0,19048666,452695,26027441.36,73.2,2.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,1218886,0,1218886,17205,17889682.15,6.8,1.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,30217965,0,30217965,240000,3195804.81,945.6,0.8,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000355,유한대학교,경기,사립,전문대학,452200990,0,452200990,2635611,25488868.16,1774.1,0.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000358,장안대학교,경기,사립,전문대학,56058944,0,56058944,229897,14526505.01,385.9,0.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,34130116,0,34130116,168099,25735185.61,132.6,0.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000391,한국관광대학교,경기,사립,전문대학,29092067,0,29092067,948845,7228301.475,402.5,3.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000251,거제대학교,경남,사립,전문대학,7126740,0,7126740,0,6073951.01,117.3,0,1,Y,2026-08-15T07:41:06.072Z
