year,cohort,school_rep_code,school_rep_name,region,estb,school_division,student_quota,recruitment_stop,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,campus_count,grad_program_count,has_alimi,updated_at
2022,university,0000139,차의과학대학교,경기,사립,대학,2016,0,2144.5,1972.5,172,97.8,106.4,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000136,칼빈대학교,경기,사립,대학,360,0,450.5,289,161.5,80.3,125.1,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000138,평택대학교,경기,사립,대학,3345,12.5,3248,2790.5,457.5,83.7,97.5,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000562,한국공학대학교,경기,사립,대학,5520,0,6749,5460.5,1288.5,98.9,122.3,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000144,한국항공대학교,경기,사립,대학,3395,0,3798.5,3327,471.5,98,111.9,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000151,한세대학교,경기,사립,대학,2264,0,2423,2209,214,97.6,107,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000152,한신대학교,경기,사립,대학,4684,0,5126.5,4521.5,605,96.5,109.4,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000156,협성대학교,경기,사립,대학,4016,0,3968,3656.5,311.5,91,98.8,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000567,화성의과학대학교,경기,사립,대학,984,26,403.5,378,25.5,39.5,42.1,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000032,가야대학교,경남,사립,대학,2265.5,0,1869.5,1714,155.5,75.7,82.5,2,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000040,경남대학교,경남,사립,대학,11035.5,0,10066.5,9294,772.5,84.2,91.2,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000167,부산장신대학교,경남,사립,대학,197.5,0,156.5,153,3.5,77.5,79.2,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000181,영산대학교,경남,사립,대학,0,0,0,0,0,,,2,0,N,2026-08-15T09:17:42.571Z
2022,university,0000122,인제대학교,경남,사립,대학,8711.5,0,7952.5,7174,778.5,82.4,91.3,2,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000193,창신대학교,경남,사립,대학,1887.5,0,1696,1570.5,125.5,83.2,89.9,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000174,한국국제대학교,경남,사립,대학,0,0,0,0,0,,,1,0,N,2026-08-15T09:17:42.571Z
2022,university,0000188,경운대학교,경북,사립,대학,4736,0,4117.5,3910.5,207,82.6,86.9,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000045,경일대학교,경북,사립,대학,6356,0,6692,5938,754,93.4,105.3,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000046,경주대학교,경북,사립,대학,3048,117,673.5,507.5,166,17.3,23,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000185,김천대학교,경북,사립,대학,2977.5,0.5,2535,2236,299,75.1,85.2,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000063,대구가톨릭대학교,경북,사립,대학,11745,0,11133.5,10338,795.5,88,94.8,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000061,대구대학교,경북,사립,대학,16131.5,0,15713.5,13673.5,2040,84.8,97.4,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000062,대구예술대학교,경북,사립,대학,1627,0,660,649,11,39.9,40.6,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000042,대구한의대학교,경북,사립,대학,6288,0,6031.5,5404,627.5,85.9,95.9,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000065,대신대학교,경북,사립,대학,464,0,427.5,421,6.5,90.7,92.1,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000076,동양대학교,경북,사립,대학,4025,0,3588.5,3362.5,226,83.5,89.2,2,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000111,영남대학교,경북,사립,대학,18658.5,0,19552,17680.5,1871.5,94.8,104.8,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000112,영남신학대학교,경북,사립,대학,460,0,402.5,373.5,29,81.2,87.5,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000119,위덕대학교,경북,사립,대학,3151.5,0,2581.5,2450,131.5,77.7,81.9,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000140,포항공과대학교,경북,사립,대학,1280,0,1246.5,1209.5,37,94.5,97.4,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000146,한동대학교,경북,사립,대학,2916,0,3789,3304,485,113.3,129.9,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000052,광신대학교,광주,사립,대학,488,0,446.5,432.5,14,88.6,91.5,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000176,광주대학교,광주,사립,대학,6520.5,0,6227,5824,403,89.3,95.5,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000055,광주여자대학교,광주,사립,대학,3617.5,0,3712.5,3318,394.5,91.7,102.6,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000162,남부대학교,광주,사립,대학,2746.5,0,3058,2475,583,90.1,111.3,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000187,송원대학교,광주,사립,대학,2980,0,2916.5,2525,391.5,84.7,97.9,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000127,조선대학교,광주,사립,대학,18087.5,0,18016.5,16373.5,1643,90.5,99.6,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000157,호남대학교,광주,사립,대학,6248,0,6812,5825.5,986.5,93.2,109,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000158,호남신학대학교,광주,사립,대학,551,0,481,478.5,2.5,86.8,87.3,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000048,계명대학교,대구,사립,대학,18714.5,0,20338.5,18095.5,2243,96.7,108.7,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000067,대전대학교,대전,사립,대학,8361,0,8322,7600.5,721.5,90.9,99.5,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000182,대전신학대학교,대전,사립,대학,170,0,62,62,0,36.5,36.5,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000080,목원대학교,대전,사립,대학,7429,0,6869,6431.5,437.5,86.6,92.5,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000081,배재대학교,대전,사립,대학,8213,0,7489.5,7009,480.5,85.3,91.2,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000184,우송대학교,대전,사립,대학,8016,0,8853.5,7121.5,1732,88.8,110.4,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000120,을지대학교,대전,사립,대학,4241,0,4354,3984,370,93.9,102.7,3,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000551,한국침례신학대학교,대전,사립,대학,1377.5,0,977,944.5,32.5,68.6,70.9,1,0,Y,2026-08-15T09:17:42.571Z
